year,month,ObsMxT,ObsMnT,MxT461,MnT461,ObsRn,tas,tasmax,tasmin,pr,evspsbl,hfls,hfss,huss,mrro,ps,psl,rlds,rsds,rlus,rlut,rsus,uas,vas,mslpas,tempas,p5_fas,p5_uas,p5_vas,p5_zas,p5thas,p5zhas,p8_fas,p8_uas,p8_vas,p8_zas,p8thas,p8zhas,p500as,p850as,p__fas,p__uas,p__vas,p__zas,p_thas,p_zhas,s500as,s850as,shumas,nina12,nina34,nina4,nina3,wtio,setio,swio,soi,noi,wp,ep,pna,pdo
2027,Apr,,,,,,32.46943333,41.07086667,25.37856667,1.226277315,1.55E-05,38.78440867,124.2899667,0.020631233,0,99437.21667,100626.9,421.1639,291.0967667,498.1845667,277.8243333,47.74171,-0.625300867,2.701093097,-0.398366667,1.441133333,-0.379633333,-0.3385,-0.3393,0.146166667,182.7874333,0.420066667,-0.6658,0.1853,0.289666667,-0.0296,60.3615,-0.0558,3.1655,0.500933333,-0.116833333,0.8447,-0.377633333,-0.019133333,90.6217,0.632866667,-0.648633333,0.756766667,1.140766667,-,-,-,-,-,-,-,-,-,-,-,-,-
2027,May,,,,,,33.12093548,40.50916129,26.558,1.795866389,2.06E-05,51.45638097,111.486101,0.021018045,0,99232.53226,100414.8065,422.8325161,291.1095806,501.8535484,265.2875161,48.12575161,2.577661063,1.052099032,-0.541645161,1.438225806,-0.088935484,0.126903226,0.169483871,0.369225806,141.0764839,-0.335419355,-0.487774194,0.182419355,-0.322677419,-0.082354839,113.3767419,0.196903226,2.903516129,0.242290323,-0.285516129,0.628193548,-1.110322581,-0.14116129,117.1819355,1.040451613,0.53383871,0.817774194,1.313548387,-,-,-,-,-,-,-,-,-,-,-,-,-
2027,Jun,,,,,,28.48013333,33.93336667,24.60396667,5.085145757,3.45E-05,86.23486333,44.17418533,0.020522457,0,99359.99333,100579.0667,415.4230333,216.0508533,469.6186,227.3478,35.285335,2.194121933,0.738668233,-0.6714,0.835533333,0.342666667,0.398866667,1.123033333,0.1084,85.8074,-1.368533333,0.7802,1.013,1.016066667,-0.3188,63.6759,-1.246966667,2.585833333,-0.2304,-0.045833333,0.771133333,0.6201,-0.659866667,64.338,-0.369733333,0.6443,1.1062,1.4553,-,-,-,-,-,-,-,-,-,-,-,-,-
2027,Jul,,,,,,27.76780645,33.01419355,23.95351613,3.809581932,4.18E-05,104.4360581,26.93588484,0.019769232,0,99370.12258,100565.6129,409.0273226,218.5924742,463.7081613,232.3993548,35.57967452,2.378608968,0.932666887,-0.903580645,0.393677419,-0.356903226,-0.059064516,0.317032258,0.438935484,126.2915161,-0.496225806,1.375774194,1.417451613,0.839032258,-0.400483871,70.15245161,-1.001677419,1.492451613,-0.757483871,0.260580645,0.871903226,0.886,-0.895580645,55.87064516,-0.305709677,1.32116129,0.476935484,1.026677419,-,-,-,-,-,-,-,-,-,-,-,-,-
2027,Aug,,,,,,27.38303226,33.20583871,23.40603226,5.384333729,4.21E-05,105.2978677,30.19249548,0.019542703,1.40E-08,99409.88065,100602.8065,407.9922903,222.4540226,461.9703226,225.6917742,35.84530742,3.566527742,0.790617648,-0.516741935,0.230612903,-0.492096774,-0.169806452,-0.881903226,0.411,159.1798065,0.642935484,0.952580645,1.234387097,-0.600483871,0.006483871,97.60974194,0.384096774,1.795387097,-0.442903226,0.219677419,1.008806452,-0.449,-0.907709677,92.28667742,0.642709677,1.752709677,0.718580645,0.940709677,-,-,-,-,-,-,-,-,-,-,-,-,-
2027,Sep,,,,,,26.121,30.5968,23.0785,6.754411814,3.04E-05,76.06721157,10.74169737,0.01910323,3.74E-06,99507.17,100718.7,407.4187667,154.3374633,453.2106667,222.0352667,24.39121433,3.237742767,-0.05092152,-0.478933333,0.283866667,-0.052266667,-0.5205,-0.664066667,0.851433333,206.0273667,0.4053,0.507733333,0.452133333,-1.1434,1.153566667,175.9946333,0.8388,2.119633333,-0.177266667,-0.1079,0.6059,-1.038266667,0.650566667,148.2659,0.782,1.2099,1.309066667,1.114266667,-,-,-,-,-,-,-,-,-,-,-,-,-
2027,Oct,,,,,,24.34706452,30.24206452,19.87632258,3.896036637,4.11E-05,102.8422155,27.65362548,0.016283839,2.40E-05,99858.61613,101098.3548,384.6337419,219.3443161,443.277871,251.3744839,36.12227161,0.529154729,-1.425851165,0.363032258,0.200870968,-0.370322581,-0.222516129,-0.603548387,0.699419355,172.2521935,0.472225806,-0.501548387,-0.314967742,-0.42216129,0.352774194,193.0566774,0.635354839,2.679419355,0.724935484,-0.095516129,-0.343225806,-0.059096774,0.444225806,219.3950968,0.154806452,0.235516129,0.809580645,0.498677419,-,-,-,-,-,-,-,-,-,-,-,-,-
2027,Nov,,,,,,22.5174,29.00453333,16.83143333,1.05101001,3.61E-05,90.35768667,32.54559667,0.013068356,2.69E-06,100148.5167,101414.3333,358.2470667,232.5578333,432.4173,280.2593333,39.77712033,-2.526923867,-3.176973867,1.287066667,0.0346,0.158733333,0.0716,0.568133333,0.033966667,164.4153,-0.380266667,-0.344866667,-0.974566667,0.358866667,0.262333333,267.8536,-0.4464,3.537,1.550633333,0.573066667,-1.269066667,0.447433333,0.6327,288.0414667,-0.807233333,-0.799933333,-0.528733333,-0.688733333,-,-,-,-,-,-,-,-,-,-,-,-,-
2027,Dec,,,,,,23.2246129,29.24922581,18.51209677,1.481615974,3.38E-05,84.44559032,25.83244806,0.01420271,1.31E-07,100176.1806,101435.5806,375.4350323,201.1680129,436.2295484,279.2881613,34.35160484,-1.752489194,-2.171317097,1.452580645,-0.414129032,0.353096774,0.396,0.616,-0.053419355,144.522,-0.373580645,-0.386064516,-0.984096774,0.248774194,-0.067709677,293.3484839,-0.330935484,2.619258065,1.490548387,0.787903226,-1.368935484,0.499354839,0.471064516,287.4049355,-0.748741935,-0.831967742,-0.400677419,-0.797548387,-,-,-,-,-,-,-,-,-,-,-,-,-
2028,Jan,,,,,,23.50222581,31.04109677,17.62677419,0.448986681,2.68E-05,67.00939355,44.35061981,0.013274454,1.43E-08,100012.3065,101265.7742,367.0387742,216.1443452,438.111129,298.1303871,36.9925329,-1.216318052,-1.402307442,1.478677419,-0.74216129,1.642548387,1.570709677,0.355806452,-1.105774194,101.1026774,-0.331935484,-0.564806452,-0.704935484,0.501677419,-0.13316129,270.2642903,-0.484548387,2.780741935,1.418387097,0.400903226,-1.187290323,0.396193548,0.352580645,286.6035484,-0.874290323,-0.83316129,-1.054967742,-1.221516129,-,-,-,-,-,-,-,-,-,-,-,-,-
2028,Feb,,,,,,27.22742857,34.67096429,20.83539286,0.60228451,1.21E-05,30.32953357,95.64872318,0.015008236,8.70E-10,100024.4321,101262.2143,385.5787143,247.2206964,463.55375,298.2099286,41.95380714,-1.612539061,0.526797293,0.211678571,0.287035714,0.963607143,1.141607143,0.281714286,-0.723392857,91.86314286,-0.154178571,-0.784107143,-0.489285714,0.490928571,-0.317178571,235.1528929,-0.319321429,1.747821429,0.882464286,-1.264285714,0.077964286,-0.069214286,0.228107143,162.6896071,-0.300928571,-0.780285714,0.834071429,0.511107143,-,-,-,-,-,-,-,-,-,-,-,-,-
2028,Mar,,,,,,29.80712903,37.91422581,23.71764516,1.79976133,1.89E-05,47.38431645,102.5141529,0.01902441,0,99672.95806,100889.2903,409.062,266.0832903,480.5021613,282.5102258,44.05786129,-0.515174461,3.038349645,0.277774194,1.023451613,0.128612903,0.531903226,0.523548387,-0.551322581,97.50941935,-0.321129032,-0.578193548,-0.470193548,0.59,-0.472193548,182.7543548,-0.29883871,2.77083871,1.269516129,-0.906677419,0.375483871,-0.018096774,-0.019580645,88.77170968,-0.389419355,-0.487387097,0.607774194,0.799032258,-,-,-,-,-,-,-,-,-,-,-,-,-
2028,Apr,,,,,,30.36386667,38.2834,24.43543333,3.045844922,3.36E-05,84.09632,77.91787633,0.020273767,1.16E-10,99355.20333,100561.4333,412.4437667,276.7977,482.0084,256.6363333,45.28320667,0.76953848,2.151479967,-0.3477,1.504366667,0.261566667,0.608633333,0.4688,-0.403866667,99.63446667,-0.411866667,-0.696033333,-0.113033333,0.406566667,0.049166667,163.6009667,-0.218833333,2.968666667,0.634933333,-0.4241,0.4559,-0.156766667,0.1387,104.7943,-0.047166667,-0.232466667,0.726033333,1.056633333,-,-,-,-,-,-,-,-,-,-,-,-,-
2028,May,,,,,,27.39725806,32.92806452,23.46348387,5.264750917,4.69E-05,117.3897323,30.00912548,0.02047321,0,99567.37742,100770.3548,411.8286774,234.0607742,462.2045161,232.0427419,38.34985484,0.676667516,0.710441465,-0.542774194,0.82,-0.119419355,0.123258065,-0.014193548,0.280806452,172.9511613,-0.142096774,-0.590709677,0.094064516,-0.175225806,0.532709677,164.8798065,0.095935484,2.601903226,0.048612903,-0.415451613,0.657548387,-0.400096774,-0.118612903,101.4114194,0.274387097,0.558354839,1.01416129,1.398870968,-,-,-,-,-,-,-,-,-,-,-,-,-
2028,Jun,,,,,,27.45776667,32.96633333,23.77686667,3.827334211,4.53E-05,113.1833333,26.53002533,0.020005473,0,99478.97,100692.8,408.1021667,229.18402,462.3632333,224.3470333,37.71044933,2.5891463,0.609507433,-0.886433333,0.987966667,-0.289966667,0.0808,0.1439,0.022766667,110.9289333,-0.5115,0.394233333,0.862933333,0.340133333,-0.441733333,75.5753,-0.5996,2.3848,-0.4447,-0.2197,0.7483,-0.0064,-0.934733333,80.26656667,0.0691,1.494033333,1.1245,1.499533333,-,-,-,-,-,-,-,-,-,-,-,-,-
2028,Jul,,,,,,28.42648387,34.88864516,23.62290323,3.16273733,3.73E-05,93.31990645,50.29997755,0.019445923,0,99320.77419,100542.871,408.2842903,241.6126,468.6658387,239.6863871,39.59491097,2.37171171,0.805146265,-0.910225806,0.428903226,-0.303806452,0.186967742,-0.071290323,0.433516129,133.7066129,-0.09483871,0.756612903,1.117387097,0.307258065,-0.132516129,80.11196774,-0.669290323,1.050032258,-0.828870968,-0.005548387,0.873774194,0.332935484,-0.687032258,72.17270968,-0.125290323,1.503419355,0.848774194,1.283806452,-,-,-,-,-,-,-,-,-,-,-,-,-
2028,Aug,,,,,,26.45029032,31.0493871,23.28125806,6.724033205,3.53E-05,88.33057677,11.80849016,0.019393465,1.06E-07,99315.2,100531.4839,407.9647097,172.9996161,455.3386452,220.5345806,27.67274871,3.784637129,0.853180945,-0.978129032,0.831741935,-0.431322581,-0.28216129,-0.338612903,0.704,175.8977419,0.02916129,0.320580645,0.671322581,-0.772483871,0.24116129,111.1837097,0.425387097,1.288612903,-0.696354839,-0.127290323,0.738935484,-0.819645161,-0.030193548,110.7268387,0.821967742,1.334129032,0.790387097,1.075258065,-,-,-,-,-,-,-,-,-,-,-,-,-
2028,Sep,,,,,,26.14853333,30.63603333,22.9424,12.89779139,3.47E-05,86.86166133,12.81109367,0.019040733,8.44E-05,99500.73333,100709.3,406.2454,172.2377567,453.3100333,225.9331667,27.455406,2.687226167,0.54033091,-0.835166667,0.692166667,-0.612466667,-0.296766667,-0.546933333,0.4449,173.8549667,0.195733333,-0.304733333,0.314233333,-0.458266667,0.583233333,119.4426,0.323266667,1.9143,-0.3949,-0.6022,0.468933333,-0.606433333,0.363533333,110.6907333,0.603566667,1.138,0.992833333,1.2323,-,-,-,-,-,-,-,-,-,-,-,-,-
2028,Oct,,,,,,24.17067742,30.07529032,18.81167742,3.451051173,4.00E-05,100.0032113,31.72206784,0.015742785,1.31E-05,99886.52903,101122.2258,390.3133226,214.4638,442.3244839,264.712129,35.15756774,-0.936091677,-1.747691719,-0.020580645,-0.101935484,0.063709677,-0.84883871,-0.710387097,0.980483871,221.9655484,0.748677419,0.025967742,-0.704677419,-1.334580645,0.76516129,221.7249355,1.54483871,2.43016129,0.051516129,-0.036129032,-0.808612903,-0.436677419,0.311451613,244.7162581,0.605419355,0.618129032,0.354322581,-0.024258065,-,-,-,-,-,-,-,-,-,-,-,-,-
2028,Nov,,,,,,24.1203,30.49623333,18.8665,1.083725633,3.72E-05,93.09582667,28.70337467,0.015615247,3.23E-06,100055.2233,101303.3667,382.9833667,210.6509067,441.8225333,272.3880333,35.33096,-1.80130671,-1.775554727,0.525933333,0.100366667,-0.055733333,-0.9827,0.195333333,0.048433333,263.1663667,-0.1053,0.024533333,-1.225766667,0.075733333,0.091333333,273.0819333,0.1099,3.197,0.9141,0.3499,-1.1198,0.456233333,0.319233333,296.0924667,-0.4617,0.2158,0.477433333,0.0301,-,-,-,-,-,-,-,-,-,-,-,-,-
2028,Dec,,,,,,21.88174194,28.95777419,16.041,0.081605677,3.19E-05,79.87550645,33.74517097,0.011436602,2.92E-07,100200.6548,101461,345.6954516,232.9419355,428.5268387,293.8382581,40.74076774,-1.820727452,-2.409391806,1.392354839,-1.716032258,0.460774194,-0.058612903,-0.726516129,-0.147290323,160.668129,0.886354839,-0.307903226,-0.942258065,-0.214612903,0.145,279.0253548,0.478870968,2.560612903,0.846354839,1.008612903,-1.428870968,0.596806452,-0.14783871,290.8024839,-0.39916129,-0.704806452,-0.993483871,-1.614225806,-,-,-,-,-,-,-,-,-,-,-,-,-
2029,Jan,,,,,,24.97032258,32.39893548,18.58183871,0.468055792,1.95E-05,48.81477419,63.69743548,0.013682573,7.31E-09,100084.8323,101344.8065,371.2533871,229.6102903,448.3544516,292.8314194,39.74287097,-1.156648455,-0.171947519,1.257612903,-1.348774194,1.036387097,1.00916129,0.229258065,-0.596548387,139.5394516,-0.093322581,-0.275032258,-0.776645161,0.483645161,0.120483871,247.8990968,-0.520064516,2.009322581,0.962677419,0.521709677,-1.095806452,0.682032258,-0.184,280.5696452,-0.797129032,-0.582387097,-0.769774194,-1.001612903,-,-,-,-,-,-,-,-,-,-,-,-,-
2029,Feb,,,,,,27.14667857,34.65807143,20.21646429,0.916134995,1.29E-05,32.28936536,98.58163036,0.015731936,0,100010.2607,101252.6786,386.0445,249.8311071,463.1685357,288.0792143,42.132575,-1.463743821,0.163732243,0.929964286,-0.031857143,0.852392857,0.979285714,0.743964286,-0.63,96.77403571,-0.51725,-0.500142857,-0.809321429,0.519214286,-0.475071429,276.0987857,-0.4615,2.043214286,1.34325,-0.380857143,-0.500821429,0.535928571,0.391892857,239.9594643,-0.925535714,-0.755607143,-0.129785714,-0.383,-,-,-,-,-,-,-,-,-,-,-,-,-
2029,Mar,,,,,,28.61470968,35.24587097,23.47045161,2.693628781,1.91E-05,47.83610387,82.30251194,0.018681087,0,99766.59355,100987.7419,405.9556452,234.9178323,472.2868387,263.1621613,38.85344161,-1.088004694,1.761227968,0.369096774,0.569096774,0.641290323,0.779483871,-0.406193548,-0.369903226,134.7341613,0.437774194,-0.532096774,-0.724645161,0.258677419,-0.467903226,255.0331613,-0.284451613,1.657,0.979129032,-0.390322581,-0.549967742,0.344096774,0.264354839,244.7369677,-1.099967742,-0.706064516,0.179677419,0.107129032,-,-,-,-,-,-,-,-,-,-,-,-,-
2029,Apr,,,,,,27.7145,33.78983333,23.7117,4.199088326,4.98E-05,124.5734533,34.54183033,0.020474907,0,99628.38667,100851.1,411.9544667,252.1578,464.4477,245.3037333,41.00845,-0.706731833,1.994203367,-0.5731,2.2903,-0.033666667,-0.077033333,0.132566667,-0.311533333,177.1110667,-0.0321,-0.4228,-0.004666667,0.008733333,-0.0214,140.2684,0.096166667,2.290666667,0.408633333,0.175966667,0.694333333,-0.505333333,0.7223,130.9650667,0.1936,-0.613366667,-0.7772,0.122166667,-,-,-,-,-,-,-,-,-,-,-,-,-
2029,May,,,,,,29.90683871,36.65567742,24.5286129,3.288192827,4.32E-05,108.0522452,61.19767871,0.020858532,0,99465.39677,100675.1935,418.8786129,272.7015161,478.334871,251.4616452,44.64765806,1.085916492,0.868818051,-0.813419355,1.951225806,-0.130322581,-0.368064516,0.278290323,-0.020225806,176.5004516,-0.340290323,-0.097612903,0.611322581,-0.025548387,0.18516129,83.83822581,-0.074290323,2.946290323,-0.032354839,0.158709677,0.911483871,-0.870290323,-0.252,99.06283871,0.879903226,0.051354839,0.486516129,1.003774194,-,-,-,-,-,-,-,-,-,-,-,-,-
2029,Jun,,,,,,29.75623333,36.88813333,24.5933,2.671298838,3.35E-05,83.75135333,71.73832433,0.020953533,0,99409.28333,100605.4667,415.4682,259.4087633,478.2620667,236.2791,42.41704667,2.909180967,0.885550457,-0.940366667,0.6265,-0.258366667,0.330333333,-0.152666667,0.438,90.44773333,-0.2151,1.036166667,1.273333333,0.051933333,-0.181233333,84.89396667,-0.235,2.0426,-0.6633,0.154433333,0.925633333,0.082,-0.8365,81.7153,0.522166667,1.5638,1.338366667,1.322033333,-,-,-,-,-,-,-,-,-,-,-,-,-
2029,Jul,,,,,,28.01341935,34.57412903,22.93758065,2.117587408,2.44E-05,61.14165484,64.87099787,0.019744132,0,99457.69677,100661.6774,406.8386129,220.5667355,467.1449032,218.6552581,36.33093871,1.417641194,0.077988371,-0.878483871,0.3,-0.357774194,0.092645161,-0.112645161,0.541806452,109.2694516,-0.251451613,0.846096774,1.150806452,0.211709677,0.171870968,83.07351613,-0.50983871,1.337806452,-0.77916129,-0.07783871,0.809548387,0.215870968,-0.742612903,75.05290323,0.070451613,1.755225806,1.143935484,1.206935484,-,-,-,-,-,-,-,-,-,-,-,-,-
2029,Aug,,,,,,26.56909677,31.59341935,23.26083871,5.739337923,3.29E-05,82.32938065,15.94644774,0.019342161,3.28E-10,99394.32258,100606.129,406.046871,173.5162871,456.043871,215.4783548,27.79552742,4.005906129,0.559065516,-0.974645161,0.205354839,0.242193548,-0.058064516,-0.095967742,1.152935484,158.1687419,-0.132548387,2.334870968,2.052870968,0.036483871,-0.093322581,88.56106452,-0.347806452,1.251129032,-1.031129032,1.233322581,1.465483871,0.259548387,-0.916387097,80.6926129,0.034032258,1.669129032,0.796387097,1.052064516,-,-,-,-,-,-,-,-,-,-,-,-,-
2029,Sep,,,,,,26.22586667,30.93356667,22.32786667,14.60019539,2.86E-05,71.41839127,15.25523007,0.018488247,9.40E-05,99477.55667,100695.5667,397.3010667,166.99098,453.5319333,224.7261333,26.66165767,2.494551767,0.338277517,-0.447033333,0.382666667,-0.253633333,-0.3246,-1.1059,1.154066667,174.3034,1.172,0.6923,0.635833333,-1.492566667,-0.164366667,137.0050667,1.224033333,1.6157,-0.208066667,0.1039,0.734333333,-1.311366667,-0.808233333,131.7412,1.2103,1.3747,1.060966667,1.0299,-,-,-,-,-,-,-,-,-,-,-,-,-
2029,Oct,,,,,,24.67612903,30.05416129,20.324,6.717725577,3.00E-05,74.97217013,24.29407968,0.01685819,5.82E-05,99911.83871,101152.8065,385.0945806,185.5316,444.5701935,247.0342258,30.39519097,-1.130076765,-0.676310588,0.004677419,0.280935484,0.079516129,-0.915516129,-0.205612903,0.428387097,218.4487097,0.213290323,0.46016129,-0.410612903,-0.222258065,0.561677419,214.9485806,0.396903226,2.870580645,0.435903226,0.282387097,-0.350419355,0.037129032,0.760032258,208.5962581,0.158064516,1.047806452,1.137032258,0.680032258,-,-,-,-,-,-,-,-,-,-,-,-,-
2029,Nov,,,,,,24.09176667,31.43493333,17.79003333,0.232894575,3.43E-05,85.87037333,43.120478,0.01346938,3.41E-06,99989.08333,101231.2667,363.5978,246.4153333,441.905,292.5473,42.29700667,-1.412381771,-1.88351544,1.151066667,-0.634966667,0.244633333,0.1133,0.193666667,0.205866667,139.3206333,-0.0884,-0.5161,-0.8328,0.0919,0.3656,257.0528,-0.2213,2.6656,1.1435,0.647366667,-1.3095,0.2657,0.321866667,283.4812,-0.524466667,-0.475166667,-0.26,-0.688766667,-,-,-,-,-,-,-,-,-,-,-,-,-
2029,Dec,,,,,,22.02377419,29.17851613,15.61329032,0.163284136,2.85E-05,71.39825806,43.7056129,0.011607416,9.37E-08,100189.1419,101447.8387,349.9761613,232.3908065,430.7819677,292.149,40.62017742,-1.597880068,-2.456432923,1.855129032,-1.344580645,0.078225806,-0.255129032,0.166,-0.519580645,181.9942258,-0.057354839,-0.666451613,-0.786483871,0.007419355,0.485806452,279.8690645,0.036064516,2.973032258,1.380258065,0.989032258,-1.464290323,0.5,0.098709677,283.2854194,-0.557096774,-0.922419355,-1.438193548,-1.579870968,-,-,-,-,-,-,-,-,-,-,-,-,-
2030,Jan,,,,,,24.40977419,31.23932258,18.30406452,0.754469992,1.91E-05,47.67182258,58.6334271,0.014063683,2.79E-09,100077.6419,101333.1613,376.9377097,208.621829,444.9456774,275.6402581,35.68701613,-1.455165745,-1.506055839,1.573032258,-0.276354839,2.325774194,2.120193548,0.854225806,-0.522516129,75.118,-0.637129032,-0.724806452,-0.636322581,0.440322581,-0.430870968,236.578129,-0.349903226,1.418677419,1.848096774,-0.274451613,-0.836451613,0.26516129,0.504322581,281.0536129,-0.627870968,-0.748129032,-0.572258065,-0.824870968,-,-,-,-,-,-,-,-,-,-,-,-,-
2030,Feb,,,,,,28.08775,35.74228571,21.25578571,0.852619962,9.64E-06,24.10572571,100.1008786,0.016176364,0,99915.39286,101132.7857,389.1983571,244.341,469.2336071,292.5552143,41.29977143,-1.513132421,0.506808439,0.865392857,0.319785714,1.121178571,1.281285714,0.105821429,-0.906357143,105.8070357,0.093428571,-0.680892857,-0.518392857,0.513071429,-0.8045,200.9798929,-0.429321429,2.096892857,1.408178571,-0.870928571,-0.338142857,0.2165,0.287642857,189.8936429,-0.678464286,-1.084107143,-0.393178571,-0.320035714,-,-,-,-,-,-,-,-,-,-,-,-,-
2030,Mar,,,,,,28.06506452,35.126,22.79209677,2.58352515,2.64E-05,66.05673323,80.26918361,0.018783096,0,99842.39032,101080.5484,404.2678387,253.1184,468.6062581,276.5654194,41.96070968,-0.936754261,1.901017194,0.319225806,0.955677419,0.415064516,0.706258065,-0.133677419,-0.557419355,122.2585161,0.373677419,-0.674483871,-0.606677419,0.484677419,-0.549419355,278.038,-0.369774194,2.470709677,1.272870968,-0.961387097,-0.066225806,0.357935484,0.278612903,189.3839032,-0.997096774,-0.898258065,0.484548387,0.508193548,-,-,-,-,-,-,-,-,-,-,-,-,-
2030,Apr,,,,,,29.50533333,37.00646667,24.02573333,2.939793461,3.62E-05,90.64098667,76.593019,0.02061692,0,99659.50333,100866.0667,416.5018667,271.5073667,476.6162,264.8148333,43.88462667,-0.980980573,2.3641838,-0.3856,1.078266667,0.1092,0.035933333,0.604333333,-0.1195,160.8093,-0.493966667,-0.7917,-0.3802,0.396966667,-0.275166667,213.7952333,-0.227433333,2.897233333,0.5573,-0.9683,0.2546,-0.022366667,-0.152333333,136.6047333,-0.2619,-0.017266667,1.011866667,1.3002,-,-,-,-,-,-,-,-,-,-,-,-,-
2030,May,,,,,,28.57641935,34.51219355,24.27551613,6.582075454,4.33E-05,108.4383419,43.17152152,0.020754616,1.30E-09,99491.96129,100691.0645,416.4831613,242.5592194,469.6676774,240.5925161,39.42058581,0.301923454,0.975380226,-0.460709677,1.171967742,-0.238677419,-0.327225806,0.826193548,-0.206451613,173.4919355,-0.845516129,-0.518354839,0.144967742,0.465967742,0.167806452,106.6390968,-0.444516129,3.12616129,0.249129032,-0.288387097,0.786935484,-0.213129032,-0.249516129,86.122,0.238516129,0.696645161,0.599709677,1.369096774,-,-,-,-,-,-,-,-,-,-,-,-,-
2030,Jun,,,,,,27.79776667,33.25033333,24.1659,5.125813805,4.58E-05,114.5532867,27.21573633,0.02044307,4.16E-08,99431.2,100608.3667,412.7981667,228.7318867,464.3675667,226.7816667,37.45242033,2.606177267,0.531404373,-0.940733333,0.514533333,0.2235,0.6797,0.188633333,-0.001566667,84.09496667,-0.2336,1.185233333,1.350666667,-0.211433333,-0.244533333,92.6062,0.0349,1.990566667,-0.716733333,0.265766667,0.988366667,-0.1401,-0.925733333,85.24306667,0.533566667,1.266433333,1.413133333,1.484633333,-,-,-,-,-,-,-,-,-,-,-,-,-
2030,Jul,,,,,,27.16309677,32.37812903,23.45483871,3.685439169,4.12E-05,103.1284871,25.03681968,0.019522161,9.71E-08,99423.6871,100608.6129,407.6036774,212.9234355,460.1444839,225.6664194,34.64720871,2.491406194,0.422736165,-0.868,0.928741935,-0.13516129,0.261451613,-0.247806452,0.182903226,101.0129032,-0.154225806,1.24416129,1.328419355,0.502645161,-0.308290323,80.81916129,-0.791580645,2.010225806,-0.536032258,0.010129032,0.796935484,0.094645161,-0.659193548,84.70425806,0.242096774,1.056451613,0.882129032,1.144580645,-,-,-,-,-,-,-,-,-,-,-,-,-
2030,Aug,,,,,,27.17590323,32.74241935,23.40577419,4.694466765,4.05E-05,101.2231216,29.2139029,0.019244971,3.19E-07,99462.88065,100655.0968,407.1732903,216.6438806,460.2806452,222.2338387,34.81679258,2.502423065,0.537376632,-0.714774194,0.223580645,-0.240709677,0.024419355,-0.598870968,-0.175967742,161.4753226,0.251032258,1.388516129,1.423677419,0.063806452,-0.215774194,86.69316129,-0.511064516,2.011967742,-0.593064516,0.534741935,1.085677419,0.307258065,-0.852580645,77.59280645,-0.065903226,1.640580645,0.975935484,1.048548387,-,-,-,-,-,-,-,-,-,-,-,-,-
2030,Sep,,,,,,26.85756667,32.14693333,23.3656,4.810533408,4.09E-05,102.2158,17.23485433,0.01935631,2.83E-06,99518.06333,100738.7333,407.8699667,199.2125367,457.7775667,224.9015333,31.903197,4.026183333,-0.298766157,-0.362566667,0.311333333,-0.079533333,-0.6833,-1.2205,0.1733,203.9487,1.203,0.223733333,0.371766667,-1.435033333,0.160533333,143.0225,1.2838,2.5617,0.002066667,-0.167233333,0.621833333,-1.378533333,-0.1381,124.9301667,1.185566667,1.248,1.575933333,1.279333333,-,-,-,-,-,-,-,-,-,-,-,-,-
2030,Oct,,,,,,24.48567742,29.7946129,20.01512903,4.023731661,3.45E-05,86.27432774,25.27037181,0.016667745,2.34E-05,99805.38065,101043.0323,383.0342258,200.4465355,443.9558065,248.6801935,32.87485677,0.234939968,-1.762395598,0.098064516,0.408709677,-0.409774194,-0.286322581,-0.238741935,0.636129032,207.4763548,0.265935484,-0.521935484,-0.909032258,-0.155741935,0.266677419,257.646129,0.219387097,2.810741935,0.763645161,-0.722129032,-0.558032258,0.06516129,0.945419355,243.581,-0.047677419,-0.13916129,0.566967742,0.513741935,-,-,-,-,-,-,-,-,-,-,-,-,-
2030,Nov,,,,,,24.85616667,30.5668,19.7987,0.695662881,3.50E-05,87.55088,32.091688,0.01553132,2.03E-06,100086.83,101334.6333,388.2149333,212.7085233,446.9333667,278.0368667,35.90668367,-2.373479433,-2.791440667,1.136966667,0.191966667,-0.2851,-0.866466667,0.072133333,0.301266667,269.9789,0.214333333,0.320166667,-1.445966667,-0.0395,0.302066667,272.0894,0.0474,3.545766667,1.507933333,1.015233333,-1.5185,0.223133333,0.516933333,279.2980333,-0.293933333,-0.234466667,0.3154,-0.396233333,-,-,-,-,-,-,-,-,-,-,-,-,-
2030,Dec,,,,,,22.05745161,29.0086129,15.75119355,0.178466812,2.92E-05,72.97586774,45.0727871,0.011225777,6.21E-08,100176.9419,101435.0645,344.1303548,241.3527742,430.5230323,292.4348065,42.15950968,-1.952681645,-3.131657871,1.558419355,-0.651741935,0.020903226,0.168709677,-0.402354839,-0.369935484,136.9257097,0.458483871,-0.452741935,-0.898870968,0.305322581,0.033935484,277.0367742,-0.589096774,3.186419355,1.420580645,1.286548387,-1.631064516,0.517419355,0.456806452,283.2894516,-0.771451613,-0.941419355,-0.810387097,-1.461096774,-,-,-,-,-,-,-,-,-,-,-,-,-
