month,year,miub_echo_g.r3.ps,miub_echo_g.r1.rldscs,miub_echo_g.r3.rldscs,miub_echo_g.r1.rsdscs,miub_echo_g.r2.rsdscs,miub_echo_g.r3.rsdscs,miub_echo_g.r1.rsdt,miub_echo_g.r1.rsut,miub_echo_g.r2.rsut,miub_echo_g.r1.rsutcs,miub_echo_g.r2.rsutcs,miub_echo_g.r3.rsutcs,miub_echo_g.r1.rtmt,miub_echo_g.r2.rtmt,miub_echo_g.r3.rtmt,miub_echo_g.r1.tas,miub_echo_g.r1.tauv,miub_echo_g.r2.trsult,miub_echo_g.r3.trsult,miub_echo_g.r1.vas,miub_echo_g.r3.vas,nina12,nina34,nina4,nina3,wtio,setio,swio,soi,noi,wp,ep,pna,pdo
9,2077,100142.3438,427.6733398,426.401062,302.2615051,303.5393982,302.1843872,425.2210693,159.256485,139.4315491,65.23747253,65.00003052,64.84008789,36.91989136,58.14274597,28.75154114,300.3869019,-0.029193819,3.825858355,4.435426235,-0.598965645,-0.722600937,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2077,100400.9063,433.7527466,429.7416077,282.1875,282.5859375,281.28125,396.859375,83.1640625,89.91500854,62,62.52438354,61.6875,40.43652344,34.54614258,30.71582031,303.2255859,-0.045324206,5.259959221,3.904854774,-1.035128593,-0.698300362,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2077,100424.3125,419.4676819,419.4700317,255.7734375,256.4609375,255.375,362.5625,85.5078125,71.73657227,58.15625,58.43188477,58.05517578,12.01660156,25.10644531,11.16455078,301.9700317,-0.134999454,3.963102579,3.668403149,-2.483533859,-3.597314835,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2077,100545.6094,426.6012573,416.1990967,241.875,242.5078125,242.1484375,343.5002441,67.16430664,59.92382813,56.48461914,56.68945313,56.55566406,-22.38208008,-13.78613281,-14.96777344,305.0213013,-0.044728875,3.118870735,3.149307251,-1.036171913,-2.511843681,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2078,100524,403.7241821,399.388855,251.3203125,249.4140625,252.109375,354.4375,74.375,70.76782227,58.828125,58.31469727,58.8828125,7.081298828,6.752441406,33.67211914,303.9273071,-0.051190972,3.023880005,2.998014212,-1.02641964,-1.863735199,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2078,100434.0625,424.8115845,416.8209229,278.953125,278.1875,280.28125,388.4384766,86.10255432,99.62109375,62.26661682,62.02734375,62.47735596,39.52612305,43.93017578,26.80200195,306.5556641,0.011041284,3.152895451,3.498246193,0.313493729,-0.760656357,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2078,100333.7031,437.111969,437.1176453,304.1384277,306.9307251,306.3208313,422.7062378,115.5453186,91.02587891,64.76301575,66.112854,66.28964233,72.97465515,71.55648804,65.63786316,305.2297974,0.010118127,5.071976662,6.18405962,0.222225189,0.812099457,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2078,100202.7578,436.4865112,436.9972534,317.3203125,315.625,315.6328125,440.046875,111.7265625,132.671875,67.03125,66.9453125,66.546875,74.97338867,65.79858398,78.2644043,304.1303711,0.036193669,4.649403572,3.964242697,1.244052887,0.835068703,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2078,100201.8125,437.1238403,434.4151306,315.71875,315.171875,315.3671875,440.8203125,136.8203125,135.5090332,66.546875,67.0871582,66.21875,86.71557617,86.90771484,66.89111328,302.5438232,0.047463655,4.72358036,2.560315371,1.638929367,1.385509491,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2078,99893.78906,432.7379456,431.5414429,311.5703125,312.140625,312.0625,437.3605957,189.8371582,178.8549805,65.9543457,66.38623047,66.36962891,56.23925781,51.77392578,69.30029297,300.8848877,0.083872557,4.526916504,4.8864007,2.418498039,2.382612228,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2078,100085.2188,426.4260864,427.8564453,312.0078125,312.5703125,313.1171875,437.0319824,208.6022949,207.7836914,65.79760742,65.39306641,65.59375,42.1887207,38.21704102,47.77124023,299.6956787,0.091298699,3.92359066,3.687802792,2.338453293,1.076577187,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2078,99998.03125,429.3161011,428.9400635,313.203125,312.4921875,313.9453125,436.625,165.828125,170.9226074,65.53125,65.71948242,66.02424622,49.26025391,41.05541992,71.46655273,300.4932251,-0.001008332,4.767977715,4.426404953,0.21985817,0.979176521,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2078,100111.3516,428.7610474,430.0155029,303.4273682,303.1104736,303.3753357,425.2210388,141.4119263,161.0156708,64.68978882,65.02920532,64.77180481,63.72122192,45.34561157,59.65022278,300.6577148,0.003910184,4.480159283,3.356476784,0.016791344,-0.558316231,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2078,100121.7813,427.6576843,422.9298096,280.4375,279.953125,280.4609375,396.859375,145.4140625,163.1447754,61.4140625,61.88696289,61.41796875,25.97973633,18.66723633,18.49584961,300.3659058,-0.04567486,5.244752407,3.592833042,-1.23729229,-1.594065666,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2078,100492.6406,422.0698242,414.9521179,255.078125,256.2265625,256.4921875,362.5625,93.2890625,84.02368164,57.953125,58.13305664,58.24267578,11.39086914,6.875976563,8.911621094,301.3626099,-0.114362419,3.390688658,3.83532548,-2.191315651,-2.178572655,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2078,100457.5,422.3323059,414.7672119,239.53125,242.6796875,243.1015625,343.5021973,94.00219727,67.4140625,55.83813477,56.578125,56.6484375,-14.26977539,-24.52636719,-9.110839844,301.7336731,-0.134297609,2.97241354,2.722732067,-2.283468246,-1.785669327,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2079,100519.3906,378.4691467,410.6522217,251.7265625,251.921875,251.203125,354.4375,88.6640625,76.6953125,58.734375,59.046875,58.73803711,21.30761719,18.3371582,-5.380126953,298.9021912,-0.25427264,3.453563213,3.094861984,-3.615735054,-1.279590607,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2079,100518.0859,405.4586487,413.7003174,280.84375,281.28125,278.953125,388.4453125,72.51953125,81.68783569,62.86328125,62.98471069,62.34765625,28.24462891,41.21826172,47.92578125,304.2662964,-0.037285328,3.913467884,3.575958729,-0.559443474,-0.864060402,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2079,100052.8125,433.9059143,444.7004395,304.3075562,308.647644,304.7573853,422.7086792,106.0250702,88.18635559,65.00891113,66.23869324,65.38273621,67.48706055,76.52853394,64.35870361,304.6333008,0.0344491,4.751334667,4.326764584,1.262482643,1.448957443,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2079,100196.5781,424.1512146,444.0999451,316.5703125,318.671875,317.96875,440.046875,140.4609375,102.7580566,66.71875,66.92993164,67.21142578,67.41040039,75.52783203,76.20654297,301.5490723,0.001823962,3.111531734,4.551094055,0.540980339,1.910048485,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2079,100089.3672,430.7119751,430.8630371,316.40625,317.6953125,315.7421875,440.8203125,127.3046875,91.24316406,66.3984375,67.65722656,67.171875,80.96386719,80.5168457,77.9230957,301.7252502,0.039150894,4.803583622,4.828716278,1.296591759,1.879294395,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2079,100195.5469,430.0565186,431.5233765,311.6328125,313.1171875,312.3984375,437.359375,182.234375,142.953125,66.390625,66.203125,66.12011719,66.10107422,68.77807617,64.50952148,300.6967163,0.059443116,3.822970152,3.905943632,1.698439598,1.671497345,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2079,100150.4063,429.7702942,430.0998535,312.53125,312.53125,312.7734375,437.0246582,181.6262207,219.3679199,65.5793457,65.33666992,65.859375,48.91870117,51.82104492,55.20581055,300.3916016,0.035616934,3.751418352,4.722285271,1.196949005,1.045491219,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2079,100062.3203,423.920166,428.0013428,313.2890625,313.4140625,313.34375,436.6171875,185.8867188,149.5559082,65.59375,65.5168457,65.703125,45.45776367,50.95263672,60.99047852,299.7473755,0.06612277,3.393532038,4.013371944,1.835409164,0.971477509,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2079,100292.8828,423.1146851,428.5057983,304.3454285,303.0568237,302.489624,425.2193909,128.746994,156.5345612,65.22798157,64.54627991,64.6426239,58.34152222,46.64608765,27.9521637,300.4395752,0.008716583,3.162931919,3.95487833,0.359916687,-0.097585678,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2079,100403,429.4940186,429.6300964,280.3359375,281.8671875,282.21875,396.8671875,133.4921875,94.609375,61.7265625,61.3671875,61.66796875,34.59716797,45.54980469,36.25952148,301.0383301,-0.035111427,2.328525066,3.189611912,-0.999464989,-1.06241703,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2079,100507,419.2484741,422.3883972,256.46875,254.859375,254.96875,362.5625,77.28125,95.93774414,58.1015625,57.70336914,57.796875,5.030029297,12.90185547,13.7097168,302.0522461,-0.128752947,3.295185566,3.279742241,-2.231442451,-2.045289993,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2079,100619.9375,421.5192871,416.5133057,242.5234375,241.8828125,242.296875,343.5,69.2578125,68.53979492,56.3984375,56.66479492,56.50219727,-7.756591797,-11.34643555,-8.897705078,304.6930542,-0.082811296,3.444395304,2.705405474,-1.603532791,-1.859605789,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2080,100719.3047,411.9243774,401.5552063,251.15625,250.8046875,252.1015625,354.4453125,65.46875,77.77416992,58.6640625,58.58666992,58.76586914,1.549072266,15.05957031,0.127685547,304.4888916,-0.063652933,3.08734417,2.736100912,-1.188547134,-2.285366058,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2080,100340.1875,428.3647461,420.7208252,279.3046875,282.9453125,280.3828125,388.4377441,81.11741638,71.45016479,62.32054138,63.11422729,62.64851379,32.96582031,30.2175293,20.828125,307.3587646,0.024428427,3.510081291,3.530154705,0.468164444,0.392863274,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2080,100348.7891,436.855072,437.1645508,307.5980225,306.694519,306.565918,422.7140503,80.10913086,79.84291077,66.16381836,65.42675781,65.77708435,49.81025696,61.66415405,49.74229431,309.0932617,0.052683055,3.710886478,4.600272179,1.340560913,0.290857315,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2080,100134.9531,443.6251221,451.7181396,316.6015625,317.4921875,318.3203125,440.0546875,126.0859375,108.3518066,66.8671875,66.96118164,67.4453125,81.60888672,86.63891602,83.07861328,305.9674072,0.073583484,3.973380327,4.872837067,2.08958149,1.456778526,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2080,100189.1172,437.609436,444.0140991,315.5078125,315.4140625,315.6796875,440.8137207,139.8684082,148.4375,66.8449707,66.7578125,67.1953125,70.45581055,77.94042969,93.42993164,302.8223267,0.036089599,3.612693548,4.696106911,1.111459732,1.724593163,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2080,100061.8594,433.5956421,432.6569214,311.375,312.15625,310.796875,437.3618164,182.4086914,180.28125,66.24462891,66.2421875,66.05541992,59.42724609,53.54052734,47.81298828,301.3495789,0.056812346,4.151126385,4.788127899,1.683176994,2.593623161,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2080,100044.5547,426.4872131,428.6716309,313.3984375,312.734375,312.71875,437.0234375,196.25,188.4296875,65.2890625,65.59375,65.63354492,52.59985352,51.69824219,56.15454102,300.0958557,0.033864081,4.132667542,4.219614983,1.103895187,1.749909401,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2080,100041.7813,425.3181152,428.097168,312.9765625,312.90625,312.5078125,436.6253967,191.3402405,170.6357422,65.73477173,65.69824219,65.79708862,48.56860352,55.32885742,40.14794922,299.9957886,0.026476741,4.444925308,4.504901409,0.928305626,0.638252258,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2080,100130.0313,426.3426514,424.5474854,302.915741,303.4712219,303.1256104,425.2137146,175.5913239,129.1819458,64.7066803,65.21136475,64.65493774,43.30891418,65.05633545,40.64523315,300.0657959,-0.01755923,4.428844452,3.533199549,-0.301327705,-0.014501572,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2080,100215.1875,427.6925354,423.495697,281.421875,281.0234375,280.609375,396.8608398,101.5014648,124.015625,61.70458984,61.5546875,61.7578125,38.32250977,23.88256836,19.94067383,301.2431641,-0.055264533,3.543509007,4.512595654,-1.4138937,-1.924422264,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2080,100327.2266,424.3923035,422.1682739,255.4296875,255.8359375,254.734375,362.5625,92.0390625,84.4921875,57.96875,57.984375,58.08984375,12.36425781,7.781982422,5.285644531,302.3737488,-0.094330966,3.405493259,4.115079403,-1.850529671,-2.565916061,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2080,100298.1719,412.2191162,415.5159912,241.21875,241.8203125,241.453125,343.5,80.6875,84.5859375,56.4921875,56.515625,56.4921875,8.026611328,-12.49707031,-10.83935547,302.4371948,-0.173959255,3.205860138,3.183638334,-2.961058617,-2.783706665,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2081,100209.75,396.7478027,410.1026306,252.6015625,252.78125,248.6796875,354.4455566,70.74243164,72.53125,59.07055664,59.140625,57.88574219,7.815185547,15.7578125,8.352294922,303.3290405,-0.104151428,3.235391617,2.447230816,-1.850625038,-1.888569832,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2081,100451.2188,413.6321716,396.7299194,281.0546875,277.4375,278.65625,388.4453125,74.93359375,85.24319458,62.75390625,62.49319458,62.17678833,25.48583984,29.48974609,30.51196289,305.8301392,0.03784579,4.502587318,3.109743118,0.84893322,-2.116451263,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2081,100362.6719,441.6210022,419.7624207,306.0279236,308.6990967,306.3866272,422.7070313,84.34844971,108.3917236,65.50886536,65.89172363,65.47572327,66.7567749,71.77041626,59.71598816,307.9819336,0.03673929,3.84369874,3.86353302,1.209990501,0.82023716,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2081,100299.9141,429.5810852,427.1512451,316.03125,317.9375,316.7109375,440.0498047,164.0654297,115.3671875,66.32324219,67.046875,66.59375,65.35864258,61.29418945,78.44580078,301.7523193,0.037404895,4.111048698,3.347122669,1.249741554,0.656697273,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2081,100302.7734,439.9223633,428.9165649,316.2109375,316.8359375,316.84375,440.8151855,110.651123,103.8139648,67.37768555,67.60302734,66.53125,72.78100586,71.33056641,76.43579102,304.5323792,0.02313751,5.437178612,2.212141752,0.621416092,0.872095108,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2081,100099.8906,436.0904846,431.1945801,311.8203125,312.421875,313.15625,437.3615723,152.3068848,166.3046875,66.26000977,66.359375,66.1328125,67.00073242,48.77392578,75.36401367,302.0182495,0.066106617,4.615429878,3.377798319,1.925419807,1.361412048,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2081,100049.2969,432.5297241,426.8112793,313.0703125,312.9296875,312.8828125,437.03125,166.9453125,200.8776855,65.4453125,65.40112305,65.83935547,61.76293945,40.40893555,56.77001953,301.1262207,0.047068954,3.640986443,4.648133278,1.387876511,2.139865875,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2081,100186.2344,432.9055786,429.8022461,311.375,312.8125,313.875,436.6252441,187.6018066,179.3671875,65.74243164,65.5546875,65.66723633,31.28051758,40.48950195,73.91235352,300.538147,0.017958164,4.373755932,3.422774076,0.887530327,0.841583252,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2081,100254.9063,431.5468445,425.4162292,304.4870605,302.8607483,303.2947998,425.221283,106.8837738,146.4294434,64.77204895,65.38829041,64.86566162,61.37313843,49.07295227,42.3309021,301.6697693,0.003124893,5.408658028,3.553606033,0.133450508,-1.175134659,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2081,100467.3438,430.2836304,426.984375,282.0546875,283.1875,281.8828125,396.859375,87.23828125,91.0043335,62.12109375,61.5980835,61.8828125,47.75537109,49.96508789,38.09765625,303.2974548,-0.111941457,2.462494612,3.785504103,-2.116822243,-0.93692112,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2081,100386.6875,429.3681335,418.7911377,255.6328125,257.9609375,255.1796875,362.5625,89.2109375,62.40722656,57.8125,58.15722656,57.8996582,20.99487305,3.569824219,10.34790039,303.0298462,-0.121408105,2.531858206,3.408878088,-2.280910492,-3.00890255,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2081,100395.75,400.8778076,415.0448914,242.265625,241.8984375,240.265625,343.515625,66.0703125,62.28344727,56.8046875,56.38500977,56.09716797,-13.52050781,-10.56420898,-21.22143555,301.3537598,-0.254576743,2.803845406,3.070521832,-3.848779678,-3.223620415,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2082,100595.2813,418.8151855,401.248291,250.4140625,249.6171875,251.15625,354.440918,79.15185547,69.4140625,58.41748047,58.203125,58.625,8.799804688,-3.437744141,8.657714844,304.3840942,-0.046509504,2.829690933,2.895261765,-1.033238411,-2.199447632,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2082,100256.2344,434.0245361,414.5186768,277.984375,280.0703125,280.8515625,388.4453125,78.89064026,70.30145264,62.03907776,62.50457764,62.68911743,31.00463867,25.09863281,34.88110352,306.9523315,0.047631323,3.206281662,3.289177179,0.846820831,0.630951881,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2082,100267.8281,432.3781433,429.3390808,307.9804382,305.497345,305.6353149,422.714447,75.88085938,136.0584564,66.23268127,65.03189087,64.99945068,55.14926147,39.67097473,75.12120056,308.6176147,0.02811873,3.192213058,2.961422443,0.964862823,1.287142754,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2082,100249.1406,458.9763794,432.8163452,316.109375,317.4921875,318.4296875,440.041748,104.4714355,108.7463379,67.09643555,66.97290039,67.046875,84.65820313,83.25610352,77.7746582,308.7296753,0.068018973,3.865029812,3.494697332,1.849821091,0.89494133,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2082,100092.2188,445.7072754,444.7496948,315.5,315.0546875,319.046875,440.8203125,128.3671875,168.46875,66.96875,66.671875,67.53125,82.84594727,70.30395508,77.85717773,304.8269043,0.04213357,3.636433363,3.91939044,1.522912025,1.055470467,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2082,100088.875,438.9527283,443.0388184,311.546875,312.84375,312.53125,437.375,177.1796875,151.9174805,65.65625,66.04248047,66.3515625,47.96630859,72.10473633,80.27416992,301.8550415,0.070329905,3.236556053,4.479743481,2.065618515,1.422499657,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2082,99967.96875,429.74823,430.6751709,312.1875,312.8359375,312.65625,437.0244141,225.4228516,167.0405273,65.26660156,65.80615234,65.54101563,42.70996094,56.72705078,57.16552734,299.9849548,0.0959481,4.758850098,4.223127842,2.400525093,1.664381027,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2082,100122.2031,427.8414307,428.5795593,313.5,314.609375,313.5546875,436.625,151.8710938,154.0629883,65.765625,65.72705078,65.53149414,58.79882813,68.74658203,67.14404297,300.5819092,0.01649034,3.115389347,3.512232542,0.668691635,0.890789986,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2082,100234.4609,429.9092407,425.5718994,303.5039673,303.8251648,303.1437683,425.2211914,125.6501007,131.5034027,64.85217285,64.67240906,64.82833862,49.66337585,66.85560608,33.52880859,301.0053101,0.000418127,2.676654816,3.493944645,0.065602303,-0.249575615,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2082,100350.8594,426.8833313,422.0401001,280.3203125,281.65625,281.65625,396.859375,131.3476563,126.0088043,61.74609375,62.07130432,61.9453125,35.31811523,30.76269531,25.87841797,300.6808472,-0.081259012,4.659307957,4.529189587,-1.825171471,-2.40910244,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2082,100374.8125,412.5802612,422.4432983,256.8046875,258.515625,255.4140625,362.5559082,90.3840332,74.890625,58.4543457,59.1484375,57.7355957,9.311279297,16.33740234,3.484130859,301.3151245,-0.138158739,4.643414497,2.907612801,-2.382472992,-1.43014431,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2082,100329.7344,405.6138306,416.2297974,242.65625,240.7578125,241.7890625,343.5004883,62.87548828,82.97753906,56.78955078,56.09472656,56.2265625,-9.392089844,-0.488525391,-8.903808594,302.4061584,-0.175569296,2.638058662,2.312602043,-3.047683716,-1.228718758,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2083,100404.2656,401.5641479,412.2025146,251.78125,253.2734375,250.328125,354.4375,68.9921875,68.875,58.796875,59.234375,58.56518555,3.973388672,9.347412109,2.556884766,303.3524475,-0.115468919,3.091029644,3.267793655,-1.761031151,-1.947154999,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2083,100551.75,399.6673889,396.4512939,280.8203125,281.6328125,280.390625,388.4385986,80.97764587,88.54296875,62.93077087,62.78515625,62.57421875,47.57104492,48.02905273,39.61279297,304.2467957,-0.052004695,3.051115513,3.206674337,-0.752737999,-1.768949509,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2083,100228.3594,428.9593201,432.9709473,308.4105225,309.9492798,307.9154663,422.7141113,75.76254272,74.30409241,66.07685852,66.3066864,66.10969543,59.15589905,54.19786072,42.81828308,308.1216125,0.056911409,4.316979885,4.781870842,1.470863342,1.128370285,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2083,100358.9375,443.8585815,441.4693298,318.0234375,319.2578125,317.2421875,440.0400391,94.24316406,106.4453125,67.28222656,67.359375,67.2109375,83.13061523,74.52172852,70.58129883,307.0901489,0.035705447,4.297702312,5.492245674,1.120856285,1.159487724,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2083,100177.3203,437.3867188,438.1400452,316.3125,316.1875,316.7265625,440.8234863,131.9250488,126.3383789,66.72973633,66.56494141,66.5625,77.96313477,77.28564453,95.54077148,303.3675537,0.054166734,3.096810341,2.924889088,1.602642059,1.430868149,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2083,100086.6172,435.4092712,427.9197998,312.15625,311.0078125,311.9453125,437.359375,179.2890625,209.4140625,65.78125,65.9140625,66.1015625,62.10668945,39.63354492,55.92578125,301.5750732,0.102692962,4.302033424,4.477484703,2.639669418,1.516166687,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2083,100080.625,430.4873047,431.8482056,314.1640625,314.0234375,311.9453125,437.03125,147.5234375,152.15625,65.921875,65.7421875,65.7109375,71.94042969,62.0090332,50.92773438,301.861084,0.053184569,3.475459576,5.205655575,1.185425758,1.45098877,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2083,100247.5234,429.1135254,424.610199,312.703125,314.1484375,313.703125,436.6171875,198.765625,163.3395996,65.3671875,65.56616211,65.6328125,47.4519043,45.22167969,54.4453125,300.255127,0.052340031,3.244487286,3.513896704,1.530655861,0.877227783,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2083,100304.1406,427.819397,424.8770752,303.4010925,302.4992065,304.635498,425.2158813,155.1854095,156.6564484,64.94374084,64.81190491,65.38514709,44.2255249,39.02909851,65.89605713,300.8682251,-0.000398219,4.152618885,4.33449316,0.14173317,-1.183263779,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2083,100426.8203,427.4112549,434.4442749,280.9921875,282.390625,281.90625,396.8671875,121.5351563,84.10546875,61.55859375,61.58984375,61.6875,31.06835938,51.67382813,36.76196289,300.7669067,-0.071581781,2.911827326,3.256810904,-1.513731003,-0.423853874,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2083,100630.0156,420.2624512,415.8945007,258.078125,255.078125,255.6015625,362.5625,66.2421875,84.640625,58.2421875,57.6171875,58.046875,10.33496094,17.12988281,14.91113281,303.5967407,-0.10787642,2.663406372,3.621506453,-2.210799217,-2.500988007,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2083,100576.0703,400.0905762,412.8642578,243.3515625,240.671875,241.9921875,343.5014648,67.83740234,74.171875,56.81396484,56.046875,56.5859375,-2.348144531,-13.42773438,5.239013672,302.1036377,-0.197660446,2.752316713,3.061750889,-3.170935631,-2.403520584,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2084,100598.375,417.3841858,402.2518921,251.1640625,248.28125,251.3046875,354.4453125,69.328125,80.67553711,58.484375,57.94116211,58.74487305,-8.292724609,21.83837891,8.828613281,305.1629028,-0.028304756,2.948873997,2.886523008,-0.741192818,-1.776622772,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2084,100354.7969,408.5699158,405.6888733,281.0078125,280.3671875,280.53125,388.4453125,89.08203125,73.62109375,62.64453125,62.51953125,62.53555298,49.76928711,28.17333984,43.9375,305.2015991,-0.026990592,3.403926611,3.136681557,-0.435995102,-0.649151802,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2084,100270.75,446.144165,432.8525391,306.7696228,306.6190491,307.3457947,422.7062988,87.77455139,82.46430969,65.73495483,65.74269104,65.820755,56.8704834,61.26322937,68.11451721,309.6866455,0.059120774,4.609032631,4.502287388,1.456222534,0.355783463,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2084,100243.5156,454.6038818,434.7879639,318.6484375,316.3984375,316.8671875,440.046875,82,118.7734375,67.6484375,66.625,66.50878906,71.15454102,89.19506836,76.11694336,309.9315186,0.067525148,3.590483189,2.999388695,1.723420143,1.56535244,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2084,100186.7969,445.03302,436.8317871,315.28125,315.3828125,315.984375,440.8203125,150.984375,149.4160156,66.53125,66.52539063,66.22021484,79.44311523,78.33007813,80.1550293,304.3601074,0.071182072,3.398958921,2.112149715,2.141854286,1.367685318,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2084,100050.9375,431.0385742,433.494812,312.2890625,312.8671875,312.8046875,437.375,164.8828125,139.8388672,66.125,66.33105469,65.78125,64.41259766,80.31054688,67.44555664,301.1467285,0.048654675,3.737642765,2.808071852,1.479763031,1.976005554,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2084,100103.9844,428.9534302,427.214386,312.0078125,312.3671875,312.796875,437.03125,201.0234375,196.4858398,65.546875,65.18115234,65.2265625,32.1003418,63.44311523,37.22265625,300.1550903,0.073056936,3.366583347,3.491659641,1.856228828,1.987880707,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2084,100256.6094,429.6248779,424.5598145,314.046875,313.7890625,313.78125,436.6191406,151.6582031,189.6015625,65.67382813,65.609375,65.69572449,70.39819336,54.9453125,61.94799805,301.2503662,0.021380424,3.643663168,3.297925234,0.693199158,0.426198959,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2084,100123.8281,429.7779541,424.9710999,303.4535217,303.2835083,304.4958801,425.2228394,157.3978271,174.4780426,64.4420929,64.86787415,64.63336182,50.23295593,51.12464905,62.18734741,300.6960754,-0.004624069,3.563657522,2.116300821,0.007997513,-0.610666275,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2084,100327.9766,425.3183594,421.2055664,282.140625,282.9453125,281.625,396.859375,111.234375,103.9882813,62.0234375,62.18359375,62.11399841,34.31445313,26.09130859,30.79003906,301.7191772,-0.101085484,4.209676743,4.872581959,-1.959572792,-2.135943413,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2084,100394.0703,423.8411865,420.9112854,254.7421875,255.375,254.8359375,362.5627441,111.6877441,83.79980469,57.55493164,57.90917969,57.68066406,-9.146972656,13.51977539,9.794433594,301.1057129,-0.079743147,3.395992279,3.200738907,-1.813313484,-1.923435211,-,-,-,-,-,-,-,-,-,-,-,-,-
