month,year,miub_echo_g.r3.ps,miub_echo_g.r1.rldscs,miub_echo_g.r3.rldscs,miub_echo_g.r1.rsdscs,miub_echo_g.r2.rsdscs,miub_echo_g.r3.rsdscs,miub_echo_g.r1.rsdt,miub_echo_g.r1.rsut,miub_echo_g.r2.rsut,miub_echo_g.r1.rsutcs,miub_echo_g.r2.rsutcs,miub_echo_g.r3.rsutcs,miub_echo_g.r1.rtmt,miub_echo_g.r2.rtmt,miub_echo_g.r3.rtmt,miub_echo_g.r1.tas,miub_echo_g.r1.tauv,miub_echo_g.r2.trsult,miub_echo_g.r3.trsult,miub_echo_g.r1.vas,miub_echo_g.r3.vas,nina12,nina34,nina4,nina3,wtio,setio,swio,soi,noi,wp,ep,pna,pdo
3,2081,100134.0938,443.8670044,444.6370544,305.4970093,302.4550476,306.5870972,422.7093506,76.24085999,107.8748474,65.34658813,64.74594116,65.25427246,66.49411011,49.71154785,64.44940186,308.8219604,0.030465245,4.317173481,3.360013723,1.047703743,1.542427063,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2081,100237.2813,459.7103271,441.1655884,316.171875,317.375,314.2734375,440.0478516,100.9931641,127.651123,66.61816406,66.77612305,66.04174805,75.12988281,100.8398438,53.0234375,308.8327332,0.075232327,3.364275455,3.015194654,1.723976135,1.210769653,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2081,100227.3125,454.2643433,439.3389282,315.15625,314.96875,314.109375,440.8203125,115.34375,132.2890625,66.296875,66.7109375,66.1953125,75.71362305,84.87792969,76.03027344,305.7365112,0.081667721,3.775455475,2.896732807,2.368753433,1.374337196,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2081,100093.0469,443.9317017,441.6295776,310,310.3984375,311.9609375,437.3615723,198.4318848,166.3381348,65.56469727,65.33032227,65.65625,53.85742188,58.5078125,74.62426758,302.3786316,0.099199295,2.722875357,2.930787325,2.445256233,2.092970848,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2081,100109.3438,441.4909973,436.098877,312.1640625,311.8125,311.4453125,437.0234375,162.375,177.4538574,65.1171875,65.19604492,65.140625,66.55322266,66.74609375,41.55419922,302.4029846,0.041998267,2.990684509,3.659854889,1.209923744,1.435005188,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2081,100035.4609,437.5188599,434.3743896,311.296875,312.5546875,311.5234375,436.6125488,195.2609863,166.5234375,65.08911133,65.2421875,64.8203125,32.58935547,65.54711914,38.2331543,301.0493469,0.072747111,2.811165571,2.911327839,1.923491478,2.183734894,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2081,100247.6797,436.675415,433.7105103,303.3925171,301.8314819,301.9664001,425.2142029,124.0040588,167.570343,64.51968384,64.45471191,64.35012817,70.69720459,45.90670776,29.69282532,302.4260254,0.001557469,3.489714861,3.071894646,-0.085115433,-0.151090622,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2081,100470.0469,433.6588745,439.3979187,279.984375,281.0234375,281.765625,396.8611145,128.0993958,88.69140625,61.23220825,61.98046875,62.1232605,28.81103516,34.85888672,40.72753906,301.6569824,-0.074340701,4.971321106,4.819817543,-1.564703941,-2.097130775,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2081,100332.3594,417.5322876,440.3441162,256.703125,253.09375,255.34375,362.5625,72.953125,105.1328125,58.1796875,57.1171875,57.88305664,6.8359375,17.10083008,2.605712891,302.8497314,-0.187925756,2.801769495,3.425718784,-3.143240929,-1.918455124,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2081,100436.6875,428.763916,424.7747192,242.9765625,241.046875,240.09375,343.5014648,67.01708984,73.9609375,56.27490234,56.28125,55.79760742,-12.61352539,5.135498047,-5.953125,306.4309998,0.005132258,3.152213097,2.488759518,-0.264295578,-1.308107376,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2082,100640.9063,393.7938843,398.5767212,252.28125,248.4375,252.03125,354.4396973,83.08032227,78.0078125,58.83813477,57.90625,58.80493164,31.57226563,11.00610352,13.26245117,302.9483032,-0.183736682,2.752309322,2.826208591,-2.810711861,-2.114112854,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2082,100097.2969,433.552002,427.3753357,278.84375,278.25,279.71875,388.4454956,78.45329285,86.43061829,61.99235535,61.86811829,62.375,39.89868164,47.36816406,29.96801758,307.7766724,0.047032773,2.779932976,3.195312262,0.957047462,0.685750961,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2082,100173.6406,450.3216553,448.372345,306.2017212,306.4001465,303.4647217,422.7106323,81.69607544,104.4970856,65.65621948,65.38900757,65.11373901,57.154953,63.76901245,66.1076355,310.3838196,0.043527901,3.890618086,4.491123199,1.195314407,1.485901833,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2082,100224.8828,449.0473328,442.1434326,314.4921875,315.59375,314.203125,440.046875,141.6015625,131.9023438,66.5078125,66.44140625,66.04150391,63.78417969,66.74658203,74.47485352,305.3997803,0.027520299,3.492637157,3.247056484,1.063046455,0.265600204,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2082,100133.9531,445.0221863,456.3400269,314.71875,315.6484375,317.1953125,440.8203125,120.796875,133.46875,66.1640625,66.65625,67.0078125,72.90307617,83.11132813,83.49755859,303.3004761,0.031829119,3.490092278,3.528895617,1.19227314,0.947131157,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2082,100059.7422,442.2021484,440.7981567,311.03125,310.53125,311.046875,437.3608398,168.1030273,171.5390625,65.72802734,65.5078125,65.54858398,72.25683594,48.66625977,63.07250977,302.4647217,0.0496279,3.041560888,2.925067425,1.544406891,2.298000336,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2082,100097.3516,434.1652832,435.3358765,312.90625,311.5,312.9375,437.0244141,167.5009766,215.4375,65.16503906,64.8046875,65.16430664,69.27075195,39.17626953,69.7722168,301.5074463,0.019088507,2.585196733,2.313892841,0.816767693,1.539334297,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2082,99998.5625,436.6066284,436.3603516,312.3125,313.5390625,312.40625,436.6193848,179.5881348,153.2109375,65.11938477,65.6484375,65.15625,55.70043945,73.30175781,59.86621094,301.4589233,0.035312474,3.890938997,2.987554312,1.132156372,1.367069244,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2082,100260,437.6524353,429.7097778,301.013092,302.6290588,302.3756714,425.22229,187.6800995,152.7917175,64.06681824,64.34770203,64.80038452,27.43206787,55.29598999,57.58425903,300.9802856,0.002228439,3.048672199,4.104056358,0.173645973,-0.138954163,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2082,100431.5781,434.2922363,429.4933472,279.6875,281.0078125,281.8203125,396.859375,118.890625,112.4648438,61.234375,61.64453125,61.96569824,26.88208008,20.75195313,34.71899414,301.3965454,-0.078309953,3.942905664,4.382196426,-1.528178215,-2.026399612,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2082,100471.0781,435.9873962,426.8483887,254.703125,254.6796875,257.53125,362.5629883,75.78173828,106.7214355,57.78955078,57.30737305,58.52490234,3.465576172,9.707519531,8.485107422,303.9190674,-0.166434765,2.586893559,3.734067917,-2.955735207,-1.841147423,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2082,100485.0781,435.9151611,422.7114258,240.3125,239.0078125,240.8046875,343.5014648,79.08740234,93.6640625,55.85302734,55.4921875,56.0859375,-5.256591797,-24.89404297,-11.10571289,305.1438599,-0.036931694,2.454595327,2.772980452,-1.138795853,-2.470451355,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2083,100530.7578,407.9302673,409.8314209,248.859375,249.625,250.3359375,354.4326172,81.21386719,78.328125,58.17480469,58.203125,58.44677734,6.733642578,7.364013672,9.669921875,302.4899292,-0.228931665,2.820075512,2.759512424,-3.177628517,-2.621864319,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2083,100383.1484,415.7075195,435.5562744,280.203125,276.4296875,277.90625,388.4453125,66.97265625,94.4453125,62.30078125,61.921875,61.9140625,26.51147461,37.83007813,27.14697266,306.0929871,-0.008269906,4.0810709,2.988433361,0.150444984,0.166776657,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2083,100034.5625,441.7583008,454.0632019,307.3862,305.6807251,304.2998962,422.7070923,75.8401947,88.0125885,65.786026,64.9112854,65.4548645,49.99777222,71.91874695,67.56217957,309.6669617,0.074243426,3.191447258,4.890042782,1.699386597,0.930026054,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2083,100349.8906,463.0786133,440.9754028,318.0859375,315.3671875,314.7734375,440.0390625,83.671875,129.7993164,67.171875,66.18994141,66.08666992,68.11865234,77.30664063,70.79614258,311.1150513,0.099060476,3.207203388,3.017747641,2.40280056,1.235601425,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2083,100259.6094,457.4987793,456.1373901,315.0859375,314.8046875,315.671875,440.8203125,128.0703125,127.140625,66.609375,66.5703125,66.890625,94.84179688,85.21118164,62.5637207,307.2290344,0.061277211,3.571170568,4.091426849,1.851687431,0.822178841,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2083,99957.0625,441.2087402,445.1362915,310.2578125,310.1875,310.359375,437.359375,194.8203125,196.046875,65.46875,65.7109375,65.36035156,49.35253906,46.48706055,48.52514648,301.7377319,0.056195855,3.961389065,2.810635567,1.555926323,2.064981461,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2083,99990.42188,437.2714844,438.5957642,311.71875,311.5078125,310.40625,437.03125,181.125,195.765625,65.140625,64.90625,65.1484375,51.29321289,50.06420898,28.16113281,301.3542175,0.067342341,2.514029264,3.858220339,1.705247879,1.466332436,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2083,100037.2344,434.0383911,438.5272217,313.4375,312.0703125,312.3046875,436.6181946,162.6494446,178.4140625,65.43069458,65.21875,65.27514648,69.99072266,50.58300781,63.28979492,301.9179688,0.072104275,3.548916817,3.488773823,1.72008419,1.022656441,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2083,100165.2656,434.6463623,439.1771851,302.309906,301.7446289,301.3336182,425.2206421,150.1430359,147.0737,64.41151428,64.55311584,64.12586975,49.67158508,43.35134888,40.11317444,301.3201904,-0.007924438,3.673256874,3.094573021,-0.31738472,0.120640755,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2083,100423.5859,434.4983215,438.2487183,279.5546875,281.0078125,280.5234375,396.8605042,128.9815979,107.6953125,61.3409729,61.59375,61.55078125,32.35473633,38.09545898,30.97875977,301.6355591,-0.073204935,3.657568693,3.762961864,-1.642892838,-1.046473503,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2083,100442.125,437.0739746,434.2051392,255.828125,254.9921875,253.875,362.5583496,72.38647461,78.83178711,57.81616211,57.73803711,57.48608398,6.067626953,20.02758789,7.783447266,304.7184143,-0.050558209,3.280331135,3.260347605,-1.416676521,-2.832705498,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2083,100537.125,427.6547852,413.6063843,240.5546875,241.8828125,241.9453125,343.5026855,65.57299805,76.140625,56.18237305,56.484375,56.33935547,-6.918701172,-0.209716797,-1.707519531,304.7139893,-0.146924019,3.015472889,2.647259235,-2.874472618,-2.541829109,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2084,100593.7266,416.8178711,402.0778198,250.40625,250.5703125,250.7421875,354.4453125,64.5078125,86.70605469,58.359375,58.47949219,58.5637207,2.699951172,14.46972656,21.24414063,305.2233887,-0.086993039,3.016747475,2.927300215,-1.748498917,-2.082185745,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2084,100637.4219,429.0307007,410.9739075,278.859375,279.4609375,279.0703125,388.4459839,83.0592804,71.92250061,61.8952179,62.42250061,62.23828125,35.31665039,26.80541992,39.22705078,307.5946655,-6.97E-06,3.389835358,3.031235456,0.220953941,-1.141283035,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2084,100393.2813,456.0490723,430.2987061,304.6343994,308.5753784,307.6592102,422.7140808,81.45732117,76.92553711,65.53205872,65.7572937,66.06085205,58.84074402,60.09089661,78.16668701,310.5592041,0.059763432,3.678478718,4.884798527,1.491692543,1.00015831,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2084,100079.2188,455.0325317,456.7600708,315.125,316.0625,319.09375,440.046875,135.6875,127.7595215,66.625,66.68920898,67.26098633,72.39624023,65.70556641,75.99023438,306.8946228,0.044560194,4.212482452,4.049356937,1.110599518,2.276176453,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2084,100086.2813,449.1965942,457.1728516,315,314.6484375,314.03125,440.8125,135.25,131.6760254,66.6796875,66.12915039,66.50317383,65.12744141,84.65551758,71.60131836,304.8141479,0.026436448,2.445992708,4.183801651,0.71203804,1.669449806,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2084,100055.3906,449.3952026,446.7356873,311.875,310.4140625,310.1875,437.375,133.2109375,181.8840332,65.8515625,65.5168457,65.60961914,86.00268555,44.28173828,68.32495117,304.6956787,0.051407933,3.264695406,3.656037092,1.367016792,2.226828575,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2084,100098.1719,440.8196411,438.3164063,311.1171875,313.0703125,311.34375,437.0263672,183.9169922,148.4140625,65.08886719,65.3671875,64.7578125,44.84985352,75.50708008,43.91503906,301.798584,0.057551265,2.841572285,2.151630163,1.592554092,2.030464172,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2084,100196.9063,433.922821,440.7563477,312.0625,311.9921875,312.4609375,436.6171875,190.7890625,175.1139526,65.0234375,65.20770264,65.4296875,57.47607422,54.67480469,67.546875,300.8425903,0.035966098,3.328333378,3.32103014,1.159806252,0.457452774,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2084,100270.0078,436.2896729,437.7048035,302.2030334,301.2516174,301.5364075,425.2201538,154.8998566,175.0769501,64.11860657,64.30688477,64.09460449,42.90917969,34.56988525,30.64395142,301.4188232,0.019722223,3.330380917,2.737259388,0.544034004,0.48029995,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2084,100448.8906,436.77771,430.3778687,280.9375,281.109375,280.8828125,396.859436,87.19146729,89.83622742,61.58209229,61.35185242,61.3046875,44.64624023,45.44091797,54.07519531,302.9555359,-0.089106321,2.919342995,2.685029984,-1.753343582,-1.778576851,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2084,100590.9531,431.1824036,422.1653748,253.8984375,255.734375,257.6640625,362.5625,97.0234375,83.97314453,57.671875,58.02001953,58.421875,10.3046875,-4.682128906,2.908203125,303.0011292,-0.210281491,3.279996872,3.607694149,-3.418123245,-2.297620773,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2084,100406.1328,405.8060303,434.6552124,241.4921875,241.4453125,240.953125,343.5,65.3984375,69.390625,56.453125,56.0703125,56.19946289,-5.885253906,-3.716064453,-6.215332031,302.0885925,-0.181325793,2.348717213,2.866998196,-2.978253365,-1.667329788,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2085,100556.2422,413.1252441,416.9092712,250.9140625,250.21875,250.234375,354.440918,82.86279297,79.6640625,58.38623047,58.2421875,58.44750977,26.34838867,9.327880859,4.668212891,304.5041504,-0.111877382,2.550819635,2.999464989,-1.913229942,-1.381512642,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2085,100379.3438,414.7219238,428.4864197,278.9296875,278.375,278.6640625,388.4453125,81.09765625,89.765625,62.05078125,62.125,62.296875,38.34741211,34.8059082,34.70605469,305.4115295,-0.068999052,3.465330124,3.553290367,-0.803776741,0.241794586,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2085,100297.3438,453.4266357,437.9036255,306.2003784,306.178833,306.3703918,422.7051392,77.32052612,87.29969788,65.68223572,65.41609192,65.54058838,49.75035095,68.82267761,65.34866333,311.0939331,0.061184764,4.216604233,4.272904873,1.421959877,0.744951248,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2085,100323.2031,440.0495605,452.5379944,314.6796875,315.4375,314.2890625,440.0412598,160.5803223,136.5639648,66.08813477,66.68115234,66.2734375,60.63500977,77.203125,52.45776367,303.3626709,0.040696204,4.467132092,4.341174126,1.548708916,1.795819283,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2085,100211.9219,448.8775635,448.1063232,316.4296875,313.90625,313.5625,440.8203125,102.375,149.791748,66.4375,65.92456055,65.8684082,86.09301758,69.8215332,64.83251953,305.5040894,0.046267807,2.409430504,2.39789772,1.369999886,1.036632538,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2085,100129.7734,442.1703491,441.5363159,310.796875,310.796875,309.703125,437.3620605,187.0183105,156.7346191,65.11987305,65.61743164,65.2890625,51.16186523,64.21777344,31.54760742,301.8781433,0.067235708,3.112386703,3.055853605,1.918731689,2.089730263,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2085,100143.6563,435.9746094,441.0428162,311.0859375,311.1015625,311.5546875,437.0236816,207.1721191,214.7421875,64.92211914,65.0546875,64.9765625,36.71240234,43.6262207,50.42993164,300.6327515,0.070067942,3.252869844,2.406606197,1.932689667,1.388647079,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2085,100132.4531,435.1077881,437.571228,312.4765625,312.34375,311.609375,436.625,172.375,153.9031677,65.203125,65.19223022,65.03125,56.29492188,50.85791016,42.88671875,301.3494873,0.044341207,3.484721422,3.173786402,1.344372749,1.040074348,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2085,100170.8828,440.9265747,438.983429,301.6739197,302.515686,301.2207336,425.2153625,155.4216156,129.6415863,64.31196594,64.75668335,64.50413513,40.80766296,55.96551514,37.50631714,302.2251892,-0.01343745,3.748522282,3.955818176,-0.2787323,-0.332650185,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2085,100424.9063,442.0880432,440.2277527,280.8046875,279.953125,280.5234375,396.8601685,89.68048096,105.3179626,61.39923096,61.34140015,61.30078125,35.41625977,36.71044922,37.92163086,303.5574036,-0.070142031,3.69209671,3.203155994,-1.353536606,-1.04567337,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2085,100411.7891,437.3388367,434.7946777,253.0625,253.3828125,253.453125,362.5625,109.015625,90.9309082,57.1015625,57.4074707,57.5,5.525634766,-1.442138672,9.7109375,302.592926,-0.087017953,3.512558937,3.366679668,-1.930461884,-2.188816071,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2085,100336.9063,428.6871338,429.2469177,240.53125,239.6953125,239.4921875,343.5,63.875,76.921875,56.0234375,55.890625,55.85229492,-9.727050781,-3.502929688,-12.69189453,304.2785034,-0.129223943,2.945850611,2.952873707,-2.277211189,-2.09024334,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2086,100421.7969,417.2095947,414.5823364,251.109375,248.9140625,250.34375,354.4453125,76.578125,74.24487305,58.5,58.07299805,58.60595703,9.118896484,9.418457031,4.338378906,305.4611206,-0.029617071,2.798253775,3.268752098,-0.865966797,-1.86568737,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2086,100605.875,403.9801941,405.8640747,281.5859375,278.890625,280.6484375,388.4453125,70.09765625,72.37109375,62.74609375,62.16796875,62.5703125,25.88330078,23.60253906,37.5222168,305.447998,-0.136168957,3.251197338,3.301982164,-2.085793495,-1.495193481,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2086,100156.6406,433.1002808,445.3213196,307.9158325,303.9509277,306.619751,422.7055054,70.48362732,96.84939575,65.98257446,65.41371155,65.53219604,52.71356201,63.49369812,68.61166382,309.0689697,0.015264452,4.865918636,3.991555691,0.940033913,1.435525894,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2086,100122.2734,453.5575256,460.8963623,315.4375,314.203125,316.40625,440.046875,115.9921875,118.8989258,66.40625,66.24267578,67.125,78.14453125,72.24023438,63.67578125,306.8865356,0.08094877,3.92373991,5.173047543,2.14364624,1.417793274,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2086,100105.5156,448.0889282,445.0336304,314.6640625,313.625,313.5625,440.8208008,135.5708008,155.203125,66.28955078,66,65.796875,76.77001953,70.53417969,65.04467773,304.1773071,0.05973959,3.015009403,2.351375818,1.646142006,1.299714088,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2086,100101.5938,443.1673889,442.0463257,310.6015625,310.046875,310.5546875,437.375,176.234375,195.5339355,65.671875,65.06518555,65.64428711,68.4777832,52.52075195,70.58642578,302.4118652,0.031020999,2.207865477,3.365704298,1.134093285,1.422503471,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2086,99960.00781,440.0264893,442.4995422,311.5078125,311.703125,311.5390625,437.0234375,177.8125,184.0175781,64.75,65.13476563,65.125,55.92553711,65.20239258,62.75219727,301.4702759,0.07366097,3.337713003,2.978229761,1.743333817,1.178358078,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2086,99977.89063,436.4035339,438.0569153,311.5,311.4609375,311.1171875,436.6101074,185.3210449,177.2049408,65.04760742,64.9315033,64.83984375,41.63183594,48.08398438,31.40600586,301.0065613,0.038363516,2.903882027,3.357827425,1.283424377,2.004722595,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2086,100165.6406,437.1788025,439.4561768,302.2660217,302.9082642,302.1013489,425.2227173,134.5740051,125.0295563,64.52426147,64.48136902,64.21951294,53.87330627,69.22717285,64.74790955,301.958252,-0.005849004,2.740030289,2.780887365,-0.131624222,-0.016172409,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2086,100374.2656,434.2615356,442.6984558,281.171875,279.2734375,279.5390625,396.8671875,102.6367188,123.5234375,61.78515625,61.4375,60.87109375,29.56079102,25.47509766,31.1730957,303.1370239,-0.102751076,4.36202383,2.619864941,-1.991166115,-0.275885582,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2086,100269.0469,437.8094177,443.7704468,256.078125,254.296875,253.40625,362.5649414,70.65869141,91.984375,57.86181641,57.78125,57.1875,6.804931641,-0.038085938,23.01806641,305.4516602,-0.099511802,3.751666069,2.523563385,-1.866675377,-1.585598946,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2086,100735.3281,423.744751,420.530426,242.1328125,238.5703125,239.71875,343.5002441,63.04711914,108.6105957,56.75805664,55.5480957,56.171875,-10.75146484,-6.541259766,-0.425537109,305.9967041,-0.126929998,2.794220924,3.380034685,-2.011331558,-3.414818764,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2087,100630.75,422.6742249,404.8673096,247.7734375,250.3515625,251.3828125,354.4406738,91.29223633,77.99365234,57.67504883,58.36865234,58.609375,1.183349609,7.136474609,16.88891602,303.949585,-0.119036078,2.660228014,2.626071453,-2.06511879,-2.484850883,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2087,100638.9922,432.3565979,395.094696,277.421875,279.125,281.1953125,388.4375,82.1796875,93.484375,61.890625,62.1875,62.54296875,25.85424805,45.87182617,57.16845703,306.3790588,0.013017654,3.169859409,2.97004056,0.325584412,-2.115673065,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2087,100351.3984,438.7514648,440.5025635,302.51828,302.3113098,305.1304321,422.7081299,134.6711731,120.0006561,64.63731384,64.39439392,65.68186951,52.91294861,52.98822021,64.2146759,304.9491882,0.001332343,3.620120764,5.42580986,0.455815315,0.735762596,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2087,100061.125,434.1220093,463.576416,315.1953125,316.09375,316.484375,440.0390625,121.8984375,98.77661133,66.203125,66.53442383,67.125,72.30078125,70.99291992,64.27905273,301.8878174,-0.023377061,3.721711159,4.981688499,-0.333210945,1.349625587,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2087,100209.7891,448.5671082,442.002655,316.234375,314.203125,313.4140625,440.8203125,105.265625,150.1499023,66.90625,66.22802734,66.10473633,91.10791016,69.83984375,62.96069336,305.6702881,0.038686514,3.133748531,3.14218998,1.249458313,1.346766472,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2087,100170.9609,442.6541748,443.0703735,310.8828125,310.5390625,311.78125,437.375,181.375,159.9375,65.5625,65.5390625,65.55712891,75.01660156,51.79125977,79.62207031,302.5610962,0.105439186,3.100052118,2.258765697,2.655950546,0.689185143,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2087,99912.74219,438.7304077,437.4269409,311.28125,311.6015625,311.203125,437.03125,183.125,187.8444824,65.03125,65.11791992,64.9765625,51.62768555,59.92919922,59.81054688,301.3422241,0.065447986,3.194550514,2.979054451,1.754737854,1.873288155,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2087,99988.36719,435.3395996,435.3768616,311.296875,311.828125,312.0859375,436.625,212.4570313,180.6096802,65,65.17218018,65.29347229,38.23681641,55.37475586,62.86572266,300.7050171,0.038369417,3.505024433,3.777161121,1.297855377,1.014109612,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2087,100083.4531,436.0576172,434.5113525,302.2379456,302.885498,302.6482239,425.2153625,128.1317596,132.4147644,64.59034729,64.5186615,64.26748657,57.6968689,62.64265442,58.59204102,301.7032471,-0.021495879,2.835903645,2.429244041,-0.648228645,-0.626346588,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2087,100143.8906,435.9898682,436.5697021,281.015625,280.0390625,281.6953125,396.8596497,97.34402466,103.3563995,61.48464966,61.54389954,61.4453125,40.43261719,37.12841797,34.81713867,302.885437,-0.038317323,4.079277039,3.228504896,-0.926264763,-0.850522995,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2087,100245.3906,436.1170654,434.0171814,253.5703125,253.890625,253.9296875,362.5625,92.4140625,91.68237305,57.515625,57.62768555,57.265625,7.440429688,-0.680419922,3.624755859,303.7374878,-0.182392299,3.623711109,2.856863737,-3.125880241,-2.171860695,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2087,100279.1172,409.8123169,424.3781738,241.3515625,241.6640625,242.0234375,343.515625,67.078125,82.96875,56.4375,56.4921875,56.40625,-6.263671875,3.220458984,-13.42578125,302.9082642,-0.184033275,3.026225805,2.579431534,-3.121857643,-1.954406738,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2088,100502.9063,422.5173035,398.3383179,250.859375,251.7265625,248.9921875,354.4375,69.734375,70.3984375,58.203125,58.484375,58.23706055,6.293457031,11.40820313,8.83203125,306.1200867,-0.035841882,2.397356033,2.911546946,-0.773068428,-3.560419083,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2088,100466.9766,423.9893799,411.9897766,277.546875,280.8359375,278.203125,388.4453125,89.078125,82.40234375,61.71875,62.54296875,62.03178406,39.49658203,48.01782227,36.53588867,305.2139282,-0.029580176,3.328426838,2.989995241,-0.103740692,-0.943212509,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2088,100478.7344,454.0359802,427.6130371,303.807251,304.9533386,305.2065125,422.7150879,98.19219971,79.38835144,65.1000061,64.98860168,65.1834259,69.35932922,63.56538391,65.8369751,308.9382324,0.062326193,3.93162322,3.709179878,1.541451454,0.065455437,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2088,100287.125,460.9443054,435.6558838,317.5,315.6875,316.453125,440.046875,92.859375,117.3139648,66.609375,66.10302734,66.49243164,78.92724609,77.12719727,88.57348633,309.4177246,0.090538025,2.310516357,3.229360819,2.078576088,0.355217934,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2088,100190.8281,452.1114197,446.9546509,315.859375,314.4375,317.03125,440.8203125,121.609375,134.1484375,66.8046875,66.5234375,66.671875,68.91064453,70.97265625,93.77709961,306.5235901,0.022566319,3.650062561,2.799180031,0.873123169,1.168363571,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2088,100135.6563,439.8493042,442.4075317,310.375,311.1796875,311.5859375,437.375,202.734375,143.9375,65.7890625,65.7265625,65.37646484,63.44091797,74.3737793,60.15527344,301.7971802,0.071440637,3.128767014,2.318608761,1.963864326,1.711894035,-,-,-,-,-,-,-,-,-,-,-,-,-
