month,year,miub_echo_g.r3.ps,miub_echo_g.r1.rldscs,miub_echo_g.r3.rldscs,miub_echo_g.r1.rsdscs,miub_echo_g.r2.rsdscs,miub_echo_g.r3.rsdscs,miub_echo_g.r1.rsdt,miub_echo_g.r1.rsut,miub_echo_g.r2.rsut,miub_echo_g.r1.rsutcs,miub_echo_g.r2.rsutcs,miub_echo_g.r3.rsutcs,miub_echo_g.r1.rtmt,miub_echo_g.r2.rtmt,miub_echo_g.r3.rtmt,miub_echo_g.r1.tas,miub_echo_g.r1.tauv,miub_echo_g.r2.trsult,miub_echo_g.r3.trsult,miub_echo_g.r1.vas,miub_echo_g.r3.vas,nina12,nina34,nina4,nina3,wtio,setio,swio,soi,noi,wp,ep,pna,pdo
6,2057,100041.0781,450.7889709,439.004303,305.6640625,305.078125,305.9609375,437.359375,126.1953125,195.5009766,71.453125,69.68847656,69.8359375,94.85229492,38.66137695,45.44946289,306.4159241,0.034067094,17.17286491,17.59015083,0.964813232,1.871768951,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2057,100231.2656,434.597229,425.2280884,308.0703125,307.8359375,310.1171875,437.0246582,203.1965332,201.3984375,67.8137207,67.84375,67.24633789,49.34741211,47.3828125,51.16259766,300.9935913,0.070456684,12.99863052,9.864208221,1.93849659,2.363426208,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2057,100231.4219,427.9140015,430.0175171,309.3203125,310.953125,310.421875,436.6171875,180.5703125,157.1501465,67.515625,67.33764648,67.6328125,44.28198242,63.20532227,70.04858398,300.0888672,0.060693145,9.593869209,10.58489037,1.524770737,0.58782196,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2057,100315.5,433.1309204,427.175293,297.5359192,298.0971375,296.9213562,425.2190857,137.6065979,134.3456879,67.77793884,67.85844421,69.15625,55.90423584,49.81184387,52.64845276,301.1089172,-0.007187784,15.08670425,19.50362015,-0.265116692,-0.33545208,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2057,100566.4531,430.7849731,435.7594299,278.9609375,277.9609375,278.21875,396.8594971,93.25013733,126.8359375,63.92201233,63.1015625,64.421875,36.97802734,47.99853516,44.42675781,302.4831543,-0.029126823,9.250900269,13.12382603,-0.518917084,-1.321487427,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2057,100420.3516,410.8522949,430.6363831,252.609375,250.9296875,251.8828125,362.5644531,79.79101563,103.4936523,61.11132813,60.17333984,59.85424805,5.122558594,18.19360352,12.90014648,302.1142578,-0.235046566,11.25905991,9.962762833,-3.704837799,-2.382906914,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2057,100611.0078,398.6504211,409.1360474,240.0625,237.8125,238.046875,343.515625,72.8828125,75.00830078,59.109375,58.82861328,59.19677734,3.715576172,-5.640625,-13.91064453,302.1624146,-0.157839596,10.53043365,11.28005981,-2.793042183,-2.864139557,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2058,100405.1719,423.5371704,428.279541,246.8828125,247.734375,245.84375,354.4379883,78.34423828,74.14086914,60.20361328,61.35961914,60.60449219,13.64941406,10.375,-1.929931641,305.3387451,0.007437468,11.02252007,10.18300438,-0.010300636,-0.273442268,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2058,100240.25,405.921936,431.0592957,277.390625,276.8046875,271.6640625,388.4382629,79.99295044,77.30859375,65.41482544,64.37109375,65.94140625,39.25341797,33.77685547,33.31860352,305.2016296,-0.036670506,9.402170181,15.8149128,-0.361380577,0.67113781,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2058,100262.9453,433.3894043,444.7661133,302.1257935,298.7482605,298.6722717,422.7132874,94.60079956,90.86625671,67.69245911,70.76911926,70.09060669,61.89227295,57.44606018,53.03736877,305.4223633,0.049809456,21.21469498,19.72862625,1.597157478,1.177463531,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2058,100413.6094,458.4095764,429.6174927,309.078125,311.3203125,311.3671875,440.046875,100.296875,110.3828125,72.609375,71.1171875,68.82373047,65.85791016,68.41796875,46.890625,309.4243469,0.062391162,18.11382484,12.47006321,1.727380753,1.173540115,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2058,100183.7344,443.2018433,442.8213501,309.8125,308.5,306.8359375,440.8203125,135.6875,134.2734375,69.8203125,72.7421875,71.50268555,78.01953125,72.29638672,76.59228516,303.7715759,0.0615955,23.09241295,21.12135124,1.913890839,0.827172279,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2058,100063.1094,432.3886108,433.0982056,305.4140625,307.15625,305.53125,437.3623047,203.8076172,189.9628906,69.43261719,68.39257813,68.9609375,45.95556641,58.21582031,23.93334961,300.5608826,0.047074258,13.31417179,15.15287495,1.520246506,2.46557045,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2058,100163.2344,429.2605591,429.675293,309.671875,309.9140625,309.46875,437.03125,183.9765625,169.1105957,67.359375,67.2590332,67.265625,48.94213867,60.30932617,40.75439453,300.5015869,0.016087294,10.10630322,10.58246613,0.885224342,2.226506233,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2058,100139.2031,429.065979,434.4033203,310.640625,308.578125,309.734375,436.6171875,170,207.859375,66.96875,67.9375,68.75366211,54.87304688,42.58300781,82.87011719,300.496521,0.008271694,13.13257694,14.12687302,0.518277168,0.382184029,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2058,100232.7031,428.5963745,430.3786011,298.738678,293.7019043,297.7728271,425.2129211,151.2780304,163.0236511,67.41110229,70.53927612,67.95501709,52.40315247,37.24177551,33.15466309,300.5353394,-0.011349738,25.16254807,15.97447109,-0.093142509,0.424295425,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2058,100326.1563,425.7247925,428.6870117,276.8046875,277.9375,277.0546875,396.859375,127.0625,100.2148438,64.359375,63.92578125,63.35653687,21.15307617,41.67871094,24.85473633,300.5820923,-0.066969752,11.82442951,10.81291676,-1.628433228,-0.637875557,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2058,100433.0234,423.5345459,417.3922729,249.140625,253.1953125,250.0625,362.5646973,104.1740723,76.0390625,60.90844727,59.65625,60.29199219,-2.757080078,14.03491211,4.544677734,301.1206665,-0.157051623,9.048676491,12.30419922,-2.879441261,-3.571802139,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2058,100523.9375,390.0427246,412.3343506,239.1796875,237.5234375,238.9765625,343.5,68.265625,73.65283203,59.171875,58.34033203,58.2109375,-3.991210938,-12.78955078,-2.203125,299.9371643,-0.258477807,9.62860775,8.592615128,-3.644426346,-2.731981277,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2059,100603.2813,380.6286621,391.1728516,246.859375,246.984375,247.7734375,354.4453125,104.1015625,66.87817383,61.0859375,61.33911133,61.22070313,34.33935547,0.251220703,5.895996094,299.0806885,-0.237421989,11.20961761,10.43490601,-3.50296402,-3.139597893,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2059,100486.8047,391.025177,398.8356934,278.7421875,274.1171875,278.4609375,388.4385986,78.04016113,86.8515625,65.47766113,64.515625,64.74609375,37.7902832,23.58422852,40.44921875,303.3502808,-0.068142891,10.54311848,9.164047241,-0.972805023,-0.901190758,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2059,100191.2031,429.3226929,434.1908569,301.912384,300.1080933,301.40625,422.7099915,88.78942871,103.3578033,69.27326965,68.01638794,68.18481445,49.25845337,50.90872192,74.19392395,307.2615356,0.02917701,13.47506428,13.08404827,1.241674423,1.433584213,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2059,100327.0313,438.5473633,437.5906982,314.0703125,310.9609375,312.6015625,440.046875,83.953125,108.9160156,70.6875,71.25976563,69.5246582,79.79833984,67.79174805,81.72412109,307.2007446,0.056076109,19.15835571,13.62209225,1.234313965,0.59963131,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2059,100108.9219,445.5668335,435.2298584,309.609375,306.953125,310.71875,440.8146973,134.5100098,110.2988281,71.55688477,72.61132813,68.921875,61.62597656,80.21264648,66.34863281,306.1218872,0.06558013,23.78897476,12.58486176,1.697245598,1.194888115,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2059,100120.7266,439.8226929,430.7121582,304.359375,305.6953125,306.453125,437.3598633,133.0942383,192.171875,71.57861328,69.078125,69.2109375,77.14819336,47.55297852,57.32861328,303.3535767,0.024725437,15.74133205,15.47512722,0.769721031,1.6772995,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2059,100176.3594,429.9648438,428.9138794,307.4296875,310.8984375,310.4375,437.03125,197.4296875,171.5625,68.609375,66.90625,67.2265625,52.63549805,62.86132813,51.05175781,300.494751,0.107438385,8.517238617,9.304218292,2.412729263,0.051958084,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2059,100048.5938,429.9967041,429.0203552,306.484375,308.9140625,308.4296875,436.6201172,168.7216797,214.2617188,69.36230469,67.05859375,68.0703125,35.03442383,39.81494141,44.86987305,300.4648438,0.011458814,10.95509052,13.27233696,0.605319023,1.187038422,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2059,100188.4688,427.2913818,428.5602112,299.1432495,296.4292908,295.4279785,425.2201233,136.0391235,162.0445099,68.03416443,68.58070374,68.71183777,58.75300598,42.05305481,29.58525085,301.1097412,-0.012914956,17.80887413,19.25721359,-0.178876877,-0.109912872,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2059,100455.1563,438.8377075,435.1182861,276.8671875,276.2109375,279.328125,396.8533325,91.39237976,102.8015594,65.43144226,64.94218445,64.98046875,43.97680664,35.28417969,29.89941406,304.6127319,-0.06901896,15.88971996,13.72069168,-1.405155182,-0.83710289,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2059,100545.7813,434.9943237,429.5178223,251.9140625,253.1796875,252.3984375,362.5629883,101.5161133,73.8984375,59.32080078,61.0625,60.45458984,8.422363281,0.785888672,10.78222656,303.0331421,-0.035926282,12.48827076,11.18667984,-0.811208725,-2.011670113,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2059,100728.5156,428.6531982,408.3220825,238.0234375,239.4375,239.046875,343.5,77.4140625,62.59375,57.9453125,57.75,59.671875,-5.538574219,-12.3671875,-0.809814453,304.3744812,-0.091787636,7.310294151,11.70626354,-2.071306229,-1.631861687,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2060,100628.25,398.5862427,410.2148438,246.6875,247.9375,248.8828125,354.4453125,87.4375,79.8840332,61.15625,60.3137207,60.1953125,13.72460938,18.69335938,6.912109375,302.3075562,-0.138373554,8.401394844,7.736594677,-2.640468597,-0.652290344,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2060,100488.25,408.4796143,427.7623291,276.3984375,272.9453125,274.0390625,388.4387207,89.29811096,100.9571838,65.52467346,64.18374634,65.42599487,43.33007813,29.94506836,27.8894043,305.3799438,-0.02361697,10.61022854,12.85830307,-0.394260406,0.891404152,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2060,100334.6563,428.4468689,447.7120361,303.3027039,302.8688965,299.8380737,422.7076416,82.64515686,94.87518311,69.0818634,67.8394928,69.41288757,61.57885742,58.60832214,68.11988831,307.7553101,0.030862868,11.53628254,17.50872612,0.973871231,1.418589592,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2060,100073.1328,446.0038452,457.2502441,314.390625,311.25,312.0625,440.0393066,100.1955566,124.3996582,69.45336914,69.4621582,70.265625,80.9909668,69.71386719,84.29125977,307.6613159,0.063936114,13.57735538,15.67599678,1.690966606,2.025819778,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2060,100217.5703,436.397583,442.308136,311.765625,310.1875,309.109375,440.8203125,149,158,68.6875,69.578125,70.3203125,73.98876953,71.20166016,80.57910156,302.3877258,0.031688333,14.12063313,16.63130951,1.041377068,1.043233871,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2060,99997.64063,438.3906555,439.6610107,306.7578125,307.078125,308.9609375,437.375,178.796875,128.046875,69.1328125,69.3671875,67.5390625,63.17944336,71.12670898,66.33081055,302.2347412,0.051595628,15.09901333,9.395056725,1.202905655,1.830980301,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2060,100017.2188,429.3395691,431.1562805,309.203125,307.2578125,307.8359375,437.026123,200.291748,199.8476563,67.19799805,68.35546875,67.56518555,43.81103516,56.92211914,38.93823242,300.1050415,0.065232933,14.75872517,12.52427197,1.780935287,2.549495697,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2060,100167.3125,432.0046387,432.369751,309.484375,310.9375,309.3046875,436.6125488,175.8469238,190.4013672,67.19067383,66.44042969,68.09008789,39.59912109,43.62915039,61.02978516,300.6184692,0.012650967,7.826557159,12.46330261,0.685037613,0.560861588,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2060,100079.4297,428.3590088,430.4629822,298.9503479,300.314209,300.2467041,425.2250671,121.0307922,140.7333069,68.21542358,66.35569763,66.31700134,63.21330261,44.22512817,53.42913818,301.4714355,-0.013580799,9.351677895,9.711015701,-0.288841248,0.096684456,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2060,100307.3281,428.6263123,428.6826172,274.1640625,276.6171875,274.78125,396.859375,119.859375,117.265625,66.46875,64.203125,65.45053101,33.02001953,26.94140625,30.80004883,302.1978149,-0.042277455,13.51037407,17.85119438,-0.935161591,-1.264583588,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2060,100326.0156,424.1435852,424.2989197,252.78125,251.640625,250.4375,362.5634766,71.57128906,93.88354492,60.33691406,59.76635742,61.20556641,17.06884766,3.414794922,16.07421875,303.3610229,-0.15355885,10.25239277,14.35910416,-2.665340424,-2.626173973,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2060,100401.8125,413.1526489,407.2188416,239.015625,239.2578125,238.203125,343.5041504,67.56665039,65.8671875,58.45727539,59.6875,58.71875,-11.4855957,-15.57861328,-14.30566406,303.0063782,-0.151500523,11.83261108,10.29081154,-2.394656181,-3.479513168,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2061,100525.5703,402.4364624,414.2362061,249.296875,249.265625,246.765625,354.4375,67.578125,68.59594727,61.0625,60.38500977,60.2734375,-1.651855469,-2.286865234,5.100830078,304.2158203,-0.015778303,7.904857159,8.962284088,-0.260313988,-1.933019638,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2061,100364.2969,424.9625244,422.7636108,276.3671875,276.53125,274.390625,388.4453125,73.44140625,102.578125,65.11328125,64.65625,63.73828125,34.48901367,43.90576172,23.06665039,307.4581909,0.032792389,10.18857193,9.078168869,1.03573513,-0.388008118,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2061,100345.6953,446.7645264,421.8510742,304.0068665,301.3677979,300.3533936,422.7059021,83.57492065,92.47496033,67.20251465,68.55021667,67.08149719,59.80163574,68.51411438,44.32936096,309.4208984,0.088717818,14.21786118,11.19366741,2.047048569,-0.406955719,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2061,100310.0859,456.7019043,439.8612671,311.0546875,310.421875,310.3125,440.046875,104.9140625,127.6640625,70.9765625,70.2890625,70.9921875,76.31982422,78.46582031,79.82080078,308.5244751,0.064280689,16.88271332,18.46426201,1.841725349,0.797433853,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2061,100135.1406,439.453125,441.4885559,310.921875,307.9375,308.3515625,440.8203125,126.34375,103.7429199,69.6796875,72.24291992,71.15625,85.08105469,71.51391602,79.46484375,303.3130493,0.045114696,22.04417229,19.56373978,1.694449425,1.467876434,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2061,100176.4141,438.9460449,432.7186584,304.484375,306.53125,309.3984375,437.3603516,179.1728516,168.4863281,70.11816406,68.90039063,67.78222656,60.29541016,68.2590332,70.24780273,302.0084839,0.03781271,14.57385159,10.06355286,1.355611801,2.102388382,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2061,100180.125,435.8845825,434.034668,308.9296875,309.5859375,308.609375,437.0268555,180.9331055,207.4375,67.25341797,66.625,67.54736328,51.11010742,36.94262695,51.48901367,301.1831055,0.027114153,9.127072334,11.91759968,1.050958633,1.042858124,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2061,100262.6172,431.9860535,428.2434082,309.5078125,309.0078125,309.6640625,436.6177368,145.5278778,190.2294922,68.29740906,67.44824219,66.6640625,71.96728516,48.75732422,39.89355469,301.7759399,0.02746284,11.34491253,9.215310097,0.675778389,1.463882446,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2061,100325.4453,430.382843,429.7964783,298.767334,298.0114746,299.546051,425.2223511,189.1874695,177.4894104,66.51715088,67.08236694,67.72132874,35.69406128,30.83758545,56.56524658,300.38974,-0.028631568,12.99880886,13.74738026,-0.51330471,-0.307602882,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2061,100300.5313,425.8833618,436.9255066,275.4140625,275.4296875,277.390625,396.8601685,151.8718872,123.1017456,64.09844971,64.66424561,63.80078125,12.85302734,25.99365234,36.63476563,299.8924561,-0.102903306,15.53331947,12.57618618,-2.29692173,-1.167105675,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2061,100520.3281,420.5157776,422.4761963,251.296875,252.109375,250.6328125,362.5625,100.75,79.5078125,60.3984375,59.953125,60.34399414,3.754882813,8.831542969,-5.140380859,301.4943542,-0.131075859,10.2128315,11.83682442,-2.629780769,-2.584793091,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2061,100638.4531,414.1777344,414.5082703,238.40625,239.5625,237.125,343.5,85.140625,67.50268555,58.2265625,60.00268555,58.2890625,-6.056152344,-6.926757813,-7.851074219,302.5048523,-0.143203497,12.41509247,10.03441429,-2.559340477,-3.046628952,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2062,100636.4375,385.1911316,411.3630371,248.9296875,248.515625,247.3203125,354.4453125,70.609375,65.046875,61.453125,60.2890625,60.27416992,7.796386719,-4.320068359,8.501220703,301.4121094,-0.198375463,8.082136154,8.401122093,-3.166518211,-1.785402298,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2062,100165.5313,430.8508301,418.1153259,274.0390625,276.0625,274.015625,388.4453125,79.6640625,74.96940613,65.1015625,64.82096863,65.77734375,36.90551758,26.31274414,5.955322266,307.4353027,0.019101918,10.47306824,13.76016712,0.384852409,0.300545692,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2062,100482.0469,427.4776001,420.9665833,301.6128235,300.7140503,301.7662964,422.7090759,149.5955353,92.48388672,66.92729187,68.60079956,67.74259949,42.51930237,63.079422,66.69696045,304.2894287,-0.017408311,14.49202347,12.306427,0.004446983,-0.891976357,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2062,100152.6875,439.1207275,449.7145996,311.765625,311.0625,312.3125,440.0495605,95.03393555,142.2138672,71.44018555,69.22167969,71.87792969,77.68481445,61.15405273,72.18212891,306.716217,0.028501749,13.81630135,19.98495865,0.91718483,1.386269569,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2062,100221.9531,444.4500122,436.5394287,310.6015625,312.9140625,310.3125,440.8215332,108.3449707,129.729248,71.2199707,68.04956055,68.72949219,76.44921875,88.08178711,53.13232422,305.9932251,0.028736293,8.704223633,12.32288074,0.878421783,0.558056831,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2062,100005.1875,438.5455017,433.2735901,307.7265625,307.203125,307.53125,437.375,151.96875,159.4609375,68.9921875,68.6875,68,59.88476563,60.42138672,60.18579102,302.6692505,0.035679936,13.27299118,11.72867775,1.376070976,2.572342873,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2062,100156.4063,430.5766907,431.2433472,309.7578125,310.71875,309.609375,437.026123,219.197998,166.0078125,66.69018555,66.5703125,66.6640625,48.70019531,66.94287109,25.85107422,300.2770081,0.080565214,7.699625969,9.40046978,2.000196457,1.347599983,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2062,100081.5469,426.6549377,427.8564453,308.546875,310.03125,310.4140625,436.609375,201.0703125,167.59375,68.0390625,67.1015625,66.921875,47.28100586,57.59448242,49.57446289,299.9313965,0.035165012,9.591664314,9.210853577,1.207188606,0.862654686,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2062,100120.4688,427.7935791,426.4066772,299.4545593,299.1071472,298.7696838,425.2156982,150.8482513,194.0667877,67.17974854,66.22459412,67.37553406,28.93922424,34.82730103,47.23124695,300.7678223,-0.028447151,10.13801193,13.55141449,-0.415534019,0.618527412,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2062,100535.4219,425.5617371,425.4053345,277.59375,277,276.71875,396.8602295,109.7938385,105.375,64.582901,65.84375,65.2578125,30.70166016,30.74023438,28.17773438,301.8690186,-0.042142391,17.76732445,16.00300407,-0.98269558,-1.823600769,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2062,100437.9922,435.7341309,418.5788574,253.1953125,252.453125,252.7109375,362.5639648,78.78271484,84.97680664,58.97802734,59.88305664,60.6796875,21.55053711,6.846679688,7.505371094,304.0439453,-0.060265481,9.785656929,11.67557621,-1.520175934,-2.693616867,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2062,100475.3594,418.0266113,409.1965027,238.6875,238.0234375,239.9765625,343.5,74.7265625,83.34765625,58.453125,57.66015625,58.51025391,1.461669922,-3.369384766,15.26904297,303.7661133,-0.106931031,7.973212719,8.742212296,-2.179395676,-2.538318634,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2063,100389.3594,401.2245178,407.130188,250.2421875,244.5703125,248.59375,354.4453125,62.8203125,98.3125,60.546875,59.0703125,60.19067383,-7.441894531,0.263183594,2.720458984,303.7584839,-0.068289816,7.508737564,7.634539604,-1.417384148,-1.418686867,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2063,100522.9688,425.7752686,394.7305908,275.8671875,276.1953125,277.6328125,388.4453125,76.58984375,98.04096985,64.91796875,64.56440735,64.91796875,24.35180664,58.2578125,51.26953125,307.2770691,0.011921763,9.880831718,10.00596428,0.194816589,-1.319651604,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2063,100449.4063,437.2072754,426.5501099,301.0230408,301.7340698,305.1607056,422.7148132,101.9666443,101.6680298,68.08981323,68.89849854,67.77012634,69.44177246,58.38253784,51.35125732,306.800415,0.016730726,15.16278362,10.63351727,1.031914711,1.000343323,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2063,100220.3203,432.7213745,448.9447632,312.34375,311.0234375,311.40625,440.046875,130.171875,143.751709,68.171875,69.57202148,71.3203125,73.06347656,64.98388672,69.96899414,301.762207,0.016735315,14.51024723,19.06163788,0.913478851,1.692605972,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2063,100262.8672,439.2827759,444.2362061,311.5,311.4921875,313.46875,440.8125,149.25,102.21875,68.453125,71.0546875,69.359375,58.01098633,69.67382813,91.17578125,302.4960938,0.021056056,17.05373573,11.81924438,0.580968857,1.442643166,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2063,100191.8047,438.8047485,438.8834839,308.1171875,307.6953125,307.8828125,437.375,127.5703125,190.8046875,68.6640625,68.140625,67.89111328,77.50244141,56.30224609,60.13476563,302.7059937,0.036865771,12.30528545,11.34905243,1.200248718,2.002695084,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2063,100159.5469,428.2043762,432.1097412,310.7890625,307.8515625,308.515625,437.03125,185.28125,179.3125,66.7109375,68.1953125,67.578125,51.62280273,49.02099609,47.76000977,300.4575806,0.059546351,13.89590836,12.14799976,1.70836544,2.09018898,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2063,100138.9688,427.5517578,435.2414551,310.2578125,310.03125,309.0546875,436.6171875,197.0507813,152.6796875,67.2265625,67.625,67.37548828,52.86645508,55.96533203,45.58666992,300.4612427,0.046370268,11.04109573,10.89127445,1.224849701,0.668725014,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2063,100294.8906,424.6623535,429.1382446,299.5298462,300.1820984,300.3638611,425.2156677,195.8435211,127.5208588,66.15965271,66.65184021,66.51875305,20.41314697,60.14404297,54.10621643,299.5429688,0.00366199,10.41018105,9.770503044,0.217335701,0.021915436,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2063,100352.0938,430.8434448,430.921051,277.328125,276.71875,276.7109375,396.8594055,110.9883118,97.91796875,64.41799927,65.81640625,64.13671875,34.29833984,25.55688477,41.42211914,302.1092834,-0.071381032,17.89549828,13.08304405,-1.58733654,-1.47244072,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2063,100421.7734,418.525116,420.5739136,252.625,254.359375,254.015625,362.5703125,85.8046875,68.09375,60.4296875,60.65625,60.30737305,4.954589844,5.723876953,10.92724609,302.1451416,-0.113939524,10.61523724,10.18659878,-2.058701515,-2.547422409,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2063,100416.1563,415.4788818,412.2019043,238.5390625,239.078125,240.8046875,343.5,76.015625,70.06640625,58.203125,58.69921875,58.49487305,-12.89599609,-8.213623047,-18.50561523,303.1665649,-0.167231262,9.486506462,8.213283539,-2.91323185,-2.331278801,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2064,100491.0859,416.2612,408.4605103,247.3203125,248.34375,248.8203125,354.4453125,85.09375,69.97998047,59.7890625,60.70654297,60.81689453,19.25927734,5.139160156,7.514648438,304.0235596,-0.140867531,9.179988861,8.935066223,-2.025064468,-1.281107903,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2064,100402.1094,389.9259949,427.1773071,278.125,273.984375,275.109375,388.4459839,78.22332764,83.36386108,65.05926514,64.52792358,64.4336853,40.08813477,28.84960938,41.63085938,302.7242432,-0.112013221,10.95714474,10.17895794,-1.479851723,0.945438385,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2064,100232.4531,436.021698,443.7379761,304.0336914,301.8749084,299.7280579,422.7078552,95.96072388,82.21142578,67.76593018,69.07781982,69.99888611,78.22808838,52.66418457,60.30677795,308.2360229,0.051084995,15.13332081,18.80396271,1.537914276,0.711396217,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2064,100111.0313,437.7255249,459.6818542,313.0234375,310.8125,311.140625,440.046875,105.140625,146.5490723,69.5078125,69.65844727,70.84619141,86.33837891,64.53759766,85.32202148,305.1361084,0.040182114,14.76020813,17.34779739,1.300039291,1.927422523,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2064,100034.8281,437.4277954,462.4758911,313.0078125,310.7578125,310.0703125,440.828125,113.125,130.6367188,68.703125,69.72265625,70.7265625,77.50854492,77.60522461,83.38671875,303.1037598,0.040569961,14.00295448,17.29511261,1.369752884,2.456357956,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2064,99921.44531,444.671051,437.8207397,308.09375,306.015625,305.8046875,437.375,155.015625,146.5876465,68.0703125,69.90795898,68.953125,67.3840332,60.58276367,49.98999023,303.4316101,0.039532006,16.98974228,15.37335396,1.171483994,2.22690773,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2064,100076.1328,426.8933105,433.441864,311.328125,309.7734375,310.3203125,437.0241699,220.7194824,199.0732422,65.75854492,66.38574219,66.24316406,41.73852539,41.95727539,51.65649414,299.7550964,0.114533722,7.995471001,7.212599754,2.608155251,0.881497383,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2064,100103.8984,430.2407227,431.6036377,309.3203125,311.1328125,310.5859375,436.6251831,172.5040894,160.2756348,67.64080811,67.08813477,66.6875,36.04345703,60.64550781,63.0847168,300.6862793,0.01903677,8.371058464,8.487545967,0.459645271,0.337918282,-,-,-,-,-,-,-,-,-,-,-,-,-
