year,month,X478002,X478201,X459201,X459203,X459204,X48012,X48032,X48053,X48092,X48172,X48062,X48182,X48121,X9042,X9052,X9062,X9102,X9160,X48160,X48201,X48131,X48100,X48150,X48193,X48241
1986,12,0,0.112903226,0.141935484,0.125806452,0.029032258,0.14516129,0,0,0,0,0.093548387,0,0,0.106451613,0.190322581,0,0,0.158064516,0.022580645,0,0.025806452,0.025806452,0,0.112903226,0.016129032
1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051612903,0,0
1987,2,2.521428571,0.178571429,0.207142857,0.078571429,0,0.307142857,0,1.360714286,0.05,0.014285714,0.385714286,1.135714286,0,0.082142857,0.639285714,0,0.153571429,0.807142857,3.6,0.167857143,0,0.021428571,1.475,0.178571429,0.25
1987,3,0.148387097,1.25483871,1.651612903,2.864516129,0.232258065,0.84516129,0,0.409677419,1.116129032,0,0.135483871,0.34516129,0.729032258,0.306451613,0.390322581,0.219354839,0.8,1.34516129,0.296774194,0.548387097,0,1.267741935,0.348387097,1.25483871,0.477419355
1987,4,4.65,0.993333333,2.243333333,4.25,0.516666667,2.686666667,1.513333333,2.123333333,5.303333333,2.626666667,3.296666667,2.663333333,1.436666667,2.236666667,2.313333333,3.12,4.056666667,1.743333333,7.103333333,1.06,0.263333333,1.646666667,3.186666667,0.993333333,2.003333333
1987,5,6.858064516,4.612903226,6.829032258,2.129032258,3.425806452,6.84516129,6.225806452,4.329032258,8.25483871,7.051612903,6.029032258,3.096774194,7.787096774,3.438709677,5.177419355,4.14516129,4.087096774,3.54516129,9.603225806,5.661290323,5.25483871,3.674193548,7.496774194,4.612903226,4.825806452
1987,6,7.723333333,7.113333333,3.146666667,4.11,6.546666667,9.343333333,14.33666667,7.046666667,2.423333333,6.783333333,7.946666667,5.14,4.543333333,4.556666667,4.376666667,3.246666667,3.666666667,5.016666667,8.293333333,6.356666667,7.353333333,9.27,4.913333333,7.113333333,7.806666667
1987,7,3.670967742,3.261290323,3.187096774,0.938709677,1.180645161,1.732258065,2.564516129,1.606451613,0.9,0.54516129,1.712903226,1.390322581,1.948387097,1.603225806,0.896774194,7.84516129,0.75483871,1.251612903,3.258064516,3.05483871,0.577419355,1.519354839,1.287096774,3.261290323,1.870967742
1987,8,5.416129032,5.593548387,4.051612903,2.390322581,2.390322581,3.525806452,8.861290323,4.05483871,4.435483871,7.448387097,5.203225806,2.312903226,5.590322581,3.451612903,2.748387097,3.367741935,5.183870968,5.177419355,5.038709677,10.70322581,10.10322581,5.387096774,3.867741935,5.593548387,6.606451613
1987,9,6.493333333,7.403333333,5.84,2.763333333,8.986666667,7.563333333,15.55666667,7.656666667,5.36,9.286666667,7.41,7.326666667,8.563333333,7.366666667,4.576666667,5.22,3.436666667,6.49,7.92,10.34666667,10.50666667,10.83,9.51,7.403333333,9.526666667
1987,10,7.912903226,7.206451613,15.47096774,8.683870968,9.058064516,9.206451613,6.016129032,11.01935484,7.903225806,8.44516129,8.909677419,7.429032258,4.248387097,8.461290323,11.06774194,8.748387097,1.8,11.27419355,7.84516129,11.09032258,7.132258065,8.693548387,6.009677419,7.206451613,7.309677419
1987,11,3.916666667,4.313333333,6.606666667,7.62,7.843333333,5.763333333,3.646666667,6.266666667,4.256666667,3.5,4.286666667,6.633333333,4.263333333,6.076666667,7.166666667,5.63,1.29,4.646666667,4.396666667,4.366666667,2.61,5.436666667,4.203333333,4.313333333,4.24
1987,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,1,0,0,0,0,0,0,0,0,0.629032258,0,0.129032258,0,0.822580645,0,0,0,0,0,0,0.112903226,0.651612903,0,0,0,0.093548387
1988,2,1.824137931,3.886206897,0.94137931,1.475862069,2.072413793,3.224137931,2.668965517,3.637931034,1.993103448,2.796551724,3.703448276,1.913793103,5.006896552,2.951724138,0.827586207,3.168965517,5.94137931,1.582758621,6.817241379,2.389655172,3.268965517,1.975862069,2.855172414,3.886206897,2.648275862
1988,3,0,1.909677419,1.441935484,0.064516129,1.941935484,0.641935484,1.016129032,0.303225806,0.061290323,0.067741935,0.616129032,0.174193548,0.358064516,0,0.432258065,1.329032258,0.425806452,0.980645161,0.077419355,1.983870968,1.222580645,0.664516129,0.238709677,1.909677419,0.709677419
1988,4,5.93,3.233333333,4.943333333,4.81,3.5,2.793333333,2.473333333,4.053333333,3.84,3.826666667,1.876666667,4.783333333,2.98,5.94,3.47,3.23,6.936666667,4.74,3.73,6.513333333,2.49,2.97,3.023333333,3.023333333,3.683333333
1988,5,5.151612903,9.574193548,10.08064516,4.458064516,9.958064516,7.348387097,8.548387097,7.761290323,5.65483871,4.816129032,5.248387097,6.783870968,4.961290323,3.541935484,4.980645161,6.796774194,9.093548387,6.14516129,7.670967742,5.525806452,6.470967742,8.083870968,7.516129032,9.574193548,5.751612903
1988,6,5.793333333,6.266666667,5.433333333,5.953333333,2.763333333,5.21,11.19,3.23,6.29,9.413333333,3.676666667,3.666666667,5.036666667,6.096666667,3.096666667,5.173333333,2.82,6.633333333,8.506666667,17.2,12.60333333,7.36,4.46,6.173333333,8.82
1988,7,9.596774194,8.548387097,8.167741935,6.790322581,4.264516129,5.864516129,24.34516129,10.34516129,10.21290323,10.4,13.8483871,8.087096774,12.7516129,8.009677419,6.551612903,3.55483871,4.941935484,5.935483871,14.27741935,20.21290323,15.36129032,7.383870968,13.69354839,8.54516129,16.24193548
1988,8,10.72903226,4.422580645,7.1,4.951612903,6.587096774,7.074193548,13.47741935,7.277419355,5.064516129,6.906451613,6.896774194,4.783870968,5.790322581,6.532258065,5.14516129,9.458064516,4.632258065,5.306451613,12.75806452,12.62580645,8.880645161,7.074193548,4.703225806,4.616129032,9.209677419
1988,9,7.133333333,10.17666667,7.383333333,7.953333333,9.083333333,12.81666667,8.063333333,12.53666667,7.293333333,8.846666667,6.793333333,9.9,6.853333333,7.09,5.58,7.716666667,12.55666667,7.413333333,12.57666667,5.486666667,8.37,14.99,8,10.17333333,7.136666667
1988,10,10.69032258,9.641935484,8.861290323,9.009677419,11.2483871,11.51612903,24.03870968,9.406451613,7.770967742,12.17419355,7.038709677,8.609677419,11.02580645,14.20322581,4.451612903,5.825806452,9.393548387,11.57096774,14.90645161,13.32580645,15.52258065,11.61290323,8.767741935,9.641935484,13.5483871
1988,11,0.79,0.12,0.64,0.836666667,0.076666667,0.116666667,0.346666667,0.41,1.29,0,1.27,0.526666667,1.736666667,1.156666667,0,0.386666667,0,1.29,0.843333333,0.023333333,0,0.14,1.916666667,0.12,0.436666667
1988,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1,2.138709677,2.816129032,0.696774194,4.361290323,4.374193548,6.425806452,0.906451613,4.532258065,0.109677419,0.609677419,3.406451613,3.990322581,2.283870968,0,3.077419355,0,2.058064516,0.683870968,2.616129032,0.435483871,0.574193548,3.748387097,2.325806452,2.816129032,1.458064516
1989,2,4.392857143,3.853571429,0.064285714,0.760714286,1.875,5.153571429,4.157142857,4.935714286,2.332142857,0.121428571,5.621428571,3.467857143,1.217857143,0,0.507142857,0.407142857,0,0.835714286,5.214285714,0.435714286,0.357142857,6.510714286,3.3,3.853571429,2.55
1989,3,1.861290323,1.674193548,1.635483871,2.196774194,3.722580645,1.209677419,0.487096774,2.064516129,3.7,1.696774194,3.974193548,1.696774194,2.651612903,0,1.758064516,2.361290323,5.035483871,1.616129032,1.558064516,0.5,0.309677419,1.632258065,2.85483871,1.674193548,1.393548387
1989,4,0.873333333,0.293333333,1.153333333,0.086666667,0.7,1.326666667,0.22,2.413333333,1.113333333,1.316666667,0.996666667,0.596666667,2.316666667,1.773333333,1,2.57,0,0.983333333,1.063333333,1.933333333,1.2,1.3,1.25,0.293333333,0
1989,5,2.729032258,1.335483871,2.777419355,1.703225806,1.896774194,1.583870968,3.590322581,1.851612903,4.258064516,7.090322581,3.148387097,0.758064516,3,4.14516129,1.319354839,2.264516129,0.461290323,5.558064516,5.474193548,5.090322581,5.319354839,1.84516129,3.75483871,1.335483871,4.080645161
1989,6,2.193333333,2.216666667,4.093333333,1.98,2.123333333,1.713333333,6.943333333,1.31,1.116666667,5.39,2.03,0.816666667,1.8,2.433333333,1.573333333,2.07,1.056666667,2.256666667,3.53,8.283333333,5.79,1.553333333,2.003333333,2.216666667,7.353333333
1989,7,5.35483871,4.232258065,3.429032258,2.25483871,3.193548387,2.906451613,9.561290323,2.474193548,1.938709677,3.751612903,4.361290323,2.05483871,3.793548387,3.096774194,1.651612903,2.15483871,3.016129032,3.883870968,6.890322581,3.916129032,4.687096774,2.664516129,3.487096774,4.219354839,7.85483871
1989,8,3.661290323,1.938709677,4.148387097,1.851612903,2.990322581,2.977419355,8.74516129,4.24516129,1.464516129,7.383870968,4.548387097,4.803225806,2.74516129,1.296774194,3.090322581,2.516129032,3.348387097,3.983870968,5.025806452,14.71290323,8.196774194,2.638709677,3.187096774,1.938709677,8.906451613
1989,9,6.043333333,7.08,11.25,9.47,7.813333333,1,6.403333333,6.926666667,6.046666667,7.67,10.16666667,7.246666667,6.803333333,6.93,7.283333333,5.07,7.506666667,5.886666667,8.316666667,9.193333333,6.466666667,7.13,7.953333333,7.08,5.44
1989,10,9.722580645,11.84516129,7.125806452,6.070967742,10.09354839,8.770967742,8.838709677,9.180645161,7.567741935,6.3,10.00322581,9.551612903,7.529032258,9.548387097,3.112903226,3.822580645,21.99677419,3.938709677,10.09032258,3.629032258,7.387096774,9.583870968,12.3,11.81290323,6.367741935
1989,11,0.073333333,0.356666667,2.146666667,1.18,1.483333333,1.05,0.316666667,1.21,0.336666667,0,0.423333333,1.196666667,0,0.69,0.98,0,3.113333333,0.18,0,0.126666667,0.85,1.466666667,0.556666667,0.356666667,0.096666667
1989,12,0.664516129,0,0,0,0.061290323,0,0,0.14516129,0,0,0.177419355,0,0,0,0,0,0,0,0.251612903,0,0,0,0.164516129,0,0.322580645
1990,1,0.274193548,2.574193548,0.870967742,0.048387097,1.858064516,0,0,1.090322581,0,0,0.367741935,0,0.548387097,0,0,0,0,0.032258065,0.161290323,1.370967742,0.161290323,3.129032258,2.458064516,2.574193548,0.212903226
1990,2,0.482142857,0.275,0,0.628571429,0.017857143,0.585714286,0,0.071428571,0.107142857,0,0.307142857,0,0.896428571,0,0.960714286,0.153571429,0,0.275,2.721428571,0,0.128571429,0.107142857,0.878571429,0.275,0.092857143
1990,3,2.474193548,4.858064516,2.409677419,1.761290323,0.85483871,3.596774194,3.867741935,1.987096774,2.812903226,4.380645161,2.832258065,0.887096774,4.867741935,3.451612903,4.841935484,1.506451613,0,5.993548387,2.670967742,5.825806452,2.6,3.141935484,2.374193548,4.858064516,1.709677419
1990,4,1.786666667,0.11,1.733333333,2.043333333,0.656666667,0.993333333,0.856666667,0.49,2.353333333,4.58,0.446666667,0.353333333,2.526666667,5.013333333,2.98,0.926666667,0,2.136666667,1.586666667,2.11,5.026666667,0.516666667,1.136666667,0.11,2.493333333
1990,5,6.696774194,5.870967742,6.916129032,11.26774194,6.341935484,4.864516129,6.532258065,4.793548387,3.570967742,6.170967742,7.480645161,5.116129032,7.290322581,3.477419355,5.651612903,3.44516129,4.690322581,2.464516129,7.338709677,7.796774194,7.3,4.561290323,5.751612903,5.84516129,5.838709677
1990,6,1.246666667,0.55,2.073333333,0.41,0.466666667,1.616666667,3.29,1.29,1.153333333,0.926666667,1.393333333,0.873333333,1.75,2.243333333,0.823333333,0.793333333,0.85,1.22,1.6,3.09,1.406666667,1.76,2.28,0.55,2.74
1990,7,1.722580645,1.006451613,3.412903226,0.709677419,0.529032258,1.190322581,2.941935484,1.003225806,1.593548387,2.806451613,0.8,0.209677419,2.932258065,0.85483871,1.187096774,4.04516129,0.761290323,1.290322581,3.3,5.658064516,1.883870968,1.306451613,1.841935484,0.996774194,2.264516129
1990,8,2.606451613,3.761290323,3.24516129,1.777419355,1.451612903,1.941935484,4.174193548,2.651612903,3.148387097,1.141935484,8.2,2.174193548,3.625806452,8.067741935,4.096774194,0.851612903,1.735483871,5.029032258,3.125806452,5.958064516,2.661290323,3.032258065,5.206451613,3.761290323,2.990322581
1990,9,9.136666667,9.663333333,7.513333333,3.466666667,5.273333333,9.663333333,6.966666667,7.423333333,7.556666667,7.266666667,8.473333333,4.043333333,5.446666667,10.52666667,1.863333333,3.203333333,1.8,5.32,12.79333333,13.58333333,9.096666667,5.92,8.833333333,9.663333333,7.33
1990,10,10.55806452,5.409677419,12.47419355,9.829032258,6.512903226,5.409677419,10.97419355,7.448387097,11.36451613,8.429032258,7.635483871,5.464516129,12.80645161,11.92258065,8.44516129,5.632258065,9.412903226,11.67096774,11.27741935,11.42580645,11.34516129,6.303225806,11.79354839,5.409677419,9.677419355
1990,11,1.41,1.883333333,2.073333333,2.976666667,3.35,1.883333333,0.35,1.06,1.796666667,0.06,1.82,3.896666667,1.666666667,2.486666667,1.756666667,0,3.053333333,2.42,1.26,1.833333333,0.486666667,1.903333333,2.556666667,1.883333333,0.906666667
1990,12,0.161290323,0.019354839,0,0,0,0.019354839,0,0.077419355,0,0,0.312903226,0,0,0,0,0,0,0,0.558064516,0,0,0.3,0,0.019354839,0
1991,1,0,0,0,0,0.119354839,0,0,0.029032258,0.583870968,0,0,0,0.393548387,0,0.1,0,0,0,0,0.022580645,0,0,0.290322581,0,0
1991,2,0.692857143,1.667857143,0.5,0.207142857,0.521428571,1.471428571,0.021428571,1.457142857,0.282142857,0.467857143,0.221428571,0.621428571,1.357142857,1,0.307142857,0.289285714,0,0.660714286,0.603571429,1.335714286,0.096428571,1.010714286,1.153571429,1.667857143,0
1991,3,1.54516129,1.148387097,0.548387097,0.593548387,0.451612903,0.722580645,1.374193548,0.690322581,0.303225806,0.938709677,0,1.032258065,0,0.583870968,0.122580645,0.922580645,0,0.509677419,0.7,0.525806452,2.490322581,0.55483871,0.461290323,1.148387097,2.377419355
1991,4,2.25,1.886666667,1.993333333,4.35,4.576666667,2.903333333,4.183333333,4.826666667,4.58,2.57,3.76,5.326666667,2.61,1.633333333,3.246666667,2.586666667,3.25,1.976666667,2.99,8.84,4.31,2.746666667,3.95,1.886666667,3.883333333
1991,5,8.019354839,3.080645161,5.303225806,5.296774194,6.080645161,3.122580645,8.216129032,6.170967742,5.019354839,3.15483871,9.080645161,7.44516129,5.435483871,7.148387097,3.877419355,2.796774194,4.658064516,7.412903226,10.43548387,5.193548387,7.929032258,3.429032258,9.648387097,3.080645161,9.190322581
1991,6,3.166666667,4.326666667,4.056666667,3.193333333,4.406666667,8.323333333,5.99,4.106666667,1.866666667,3.616666667,3.35,5.153333333,2.296666667,2.1,2.293333333,4.056666667,2.873333333,2.28,4.2,6.023333333,6.296666667,7.253333333,2.113333333,4.326666667,5.91
1991,7,3.816129032,3.493548387,2.85483871,4.022580645,3.677419355,3.806451613,7.922580645,4.85483871,4.3,3.635483871,5.087096774,4.25483871,8.064516129,3.4,3.451612903,1.75483871,3.516129032,2.570967742,6.306451613,9.161290323,7.087096774,3.732258065,4.129032258,3.493548387,8.751612903
1991,8,2.470967742,1.312903226,2.058064516,2.548387097,2.351612903,2.048387097,5.603225806,1.912903226,3.151612903,3.24516129,2.725806452,1.941935484,3.048387097,1.612903226,0.819354839,4.025806452,1.867741935,2.012903226,4.558064516,7.461290323,5.377419355,2.296774194,4.477419355,1.319354839,5.516129032
1991,9,7.243333333,8.66,12.31666667,11.3,6.266666667,9.36,16.94333333,5.04,11.34666667,7.983333333,8.263333333,6.376666667,8.72,11.15666667,8.26,9.48,6.1,9.866666667,9.88,16.18666667,14.99666667,12.98,9.406666667,8.66,18.88333333
1991,10,7.667741935,6.319354839,4.448387097,9.606451613,9.7,7.161290323,5.467741935,9.822580645,5.319354839,3.096774194,8.348387097,9.619354839,6.75483871,6.009677419,7.861290323,2.364516129,6.758064516,5.577419355,5.751612903,4.677419355,6.138709677,7.525806452,7.806451613,6.306451613,3.777419355
1991,11,0,0,0.153333333,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.003333333,0,0,0,0,0,0,0,0.03
1991,12,0,0,0,0.174193548,0,0,0,0,0,0,0.048387097,0.367741935,0,0,0.677419355,0,0.090322581,0,0,0.309677419,0.016129032,0,0.164516129,0,0
1992,1,0.838709677,2.241935484,0.058064516,0.190322581,1.403225806,0.75483871,0.509677419,1.003225806,2.225806452,0.048387097,1.222580645,1.780645161,0.648387097,0.629032258,0.438709677,0,0.741935484,0.158064516,0.883870968,0.738709677,0.719354839,0.970967742,1.809677419,2.241935484,0.238709677
1992,2,1.582758621,1.917241379,0.531034483,0.568965517,0.327586207,1.813793103,0,0.189655172,1.737931034,0.279310345,2.244827586,1.031034483,0.296551724,0.706896552,0.513793103,0,0.417241379,0.568965517,1.065517241,0.093103448,0.631034483,0.765517241,3.010344828,1.917241379,0.393103448
1992,3,0,0,0,0,0,0,0,0,0,0,0,0,0.14516129,0,0,0.287096774,0.009677419,0.064516129,0,0,0,0,0,0,0
1992,4,0.78,2.18,0.006666667,0.92,0.61,0.736666667,0,1.73,0.28,0.83,0.283333333,1.196666667,0,2.94,0.84,0.343333333,0,1.266666667,0.566666667,1.18,0.326666667,0.936666667,0.086666667,2.18,0.723333333
1992,5,4.770967742,2.141935484,3.909677419,0.896774194,0.603225806,3.170967742,4.712903226,0.596774194,1.780645161,3.425806452,4.090322581,0.374193548,5.770967742,4.980645161,1.690322581,2.567741935,0.958064516,5.538709677,4.75483871,7.390322581,3.348387097,1.909677419,4.267741935,2.141935484,2.458064516
1992,6,5.946666667,6.81,5.643333333,1.496666667,3.813333333,8.01,11.8,6.36,5.083333333,4.633333333,6.56,4.14,6.8,3.243333333,1.456666667,4.343333333,1.163333333,3.066666667,6.753333333,7.546666667,3.99,8.496666667,4.37,6.81,4.513333333
1992,7,14.49677419,12.43548387,7.632258065,7.841935484,5.490322581,12.00322581,12.7483871,13.15483871,8.796774194,12.04516129,14.63225806,8.922580645,12.06451613,8.419354839,4.05483871,5.312903226,12.76129032,8.551612903,16.49354839,14.20967742,11.02903226,13.7516129,13.6483871,12.33870968,11.15483871
1992,8,10.50645161,3.993548387,6.977419355,1.790322581,3.993548387,3.516129032,11.2483871,5.019354839,5.416129032,7.725806452,4.038709677,4.061290323,5.458064516,6.64516129,1.95483871,3.829032258,9.303225806,8.267741935,10.2516129,13.61935484,8.183870968,5.061290323,4.612903226,3.993548387,9.238709677
1992,9,1.556666667,2.956666667,5.276666667,5.28,4.466666667,2.616666667,6.263333333,4.733333333,3.26,2.83,2.533333333,4.503333333,6.273333333,1.43,7.65,2.596666667,1.223333333,2.926666667,2.78,6.92,3.633333333,2.79,4.613333333,2.956666667,5.796666667
1992,10,6.309677419,4.851612903,8.438709677,8.580645161,11.80967742,8.761290323,8.025806452,10.48709677,7.867741935,8.474193548,6.548387097,13.20967742,8.567741935,9.451612903,11.62580645,7.077419355,10.48709677,8.816129032,8.535483871,4.525806452,5.329032258,10.27419355,8.287096774,4.851612903,5.667741935
1992,11,1.506666667,1.113333333,0,0.533333333,0.82,0,0.46,0.68,1.076666667,0,1.266666667,0.48,0.683333333,0.12,0,0,0,0.033333333,1.23,0.7,2.253333333,2.01,1.703333333,1.113333333,0
1992,12,0.880645161,1.074193548,0.309677419,0.225806452,0.435483871,0,0,0.338709677,0.351612903,0.064516129,1.196774194,0.916129032,0.570967742,0.038709677,1.393548387,0,0,0,0.34516129,0.887096774,0.993548387,0.232258065,0.874193548,1.074193548,1.058064516
1993,1,2.14516129,1.909677419,0.748387097,0.54516129,3.038709677,2.167741935,1.093548387,1.716129032,1.809677419,1.125806452,1.216129032,2.274193548,3.348387097,0.480645161,0,0.216129032,0,0.732258065,0,1.651612903,1.303225806,0,0,1.909677419,0.348387097
1993,2,0.635714286,1.514285714,0,0.160714286,0.510714286,1.014285714,1.039285714,1.578571429,0.296428571,0.060714286,0.407142857,1.735714286,0,0,0.210714286,0.082142857,2.071428571,0.021428571,0,0.035714286,0,0,0,1.514285714,0.067857143
1993,3,5.303225806,4,1.341935484,3.458064516,1.735483871,2.477419355,0,3.448387097,4.474193548,1.832258065,2.55483871,5.416129032,4.729032258,3.148387097,3.635483871,4.503225806,2.867741935,2.45483871,0,1.24516129,3.264516129,0,0,3.987096774,3.674193548
1993,4,2.516666667,2.363333333,1.003333333,2.62,1.716666667,0.45,1.943333333,2.77,0.203333333,1.613333333,0.906666667,3.55,1.68,2.983333333,0.453333333,3.386666667,1.69,3.3,1.86,3.25,2.363333333,2.036666667,1.05,2.363333333,2.766666667
1993,5,1.938709677,5,4.367741935,2.606451613,6.896774194,5.303225806,2.741935484,4.332258065,2.429032258,3.406451613,4.077419355,5.2,4.403225806,4.161290323,4.119354839,2.693548387,4.441935484,4.441935484,3.503225806,4.277419355,2.335483871,4.803225806,3.370967742,5,2.974193548
1993,6,2.75,4.38,1.663333333,2.763333333,1.923333333,4.003333333,4.873333333,1.256666667,3.25,2.786666667,1.683333333,1.886666667,3.22,0.913333333,1.746666667,3.906666667,3.98,1.64,2.85,9.076666667,4.376666667,3.756666667,2.513333333,4.38,4.04
1993,7,1.241935484,2.041935484,1.196774194,1.516129032,1.722580645,3.348387097,3.941935484,2.190322581,1.587096774,0.606451613,1.474193548,1.75483871,1.241935484,1.109677419,1.135483871,4.85483871,0.958064516,2.15483871,1.993548387,7.703225806,3.348387097,2.364516129,1.577419355,2.041935484,3.877419355
1993,8,6.693548387,4.325806452,4.787096774,3.677419355,5.512903226,5.261290323,14.44516129,3.429032258,4.467741935,12.18709677,3.367741935,3.532258065,6.106451613,3.229032258,2.174193548,7.458064516,4.109677419,4.622580645,6.161290323,13.66129032,11.12580645,4.858064516,4.577419355,4.325806452,8.85483871
1993,9,6.81,10.33,9.156666667,4.76,4.646666667,11.32333333,28.72666667,8.896666667,9.5,10.32,11.88666667,8.146666667,8.413333333,8.576666667,4.713333333,6.613333333,4.99,13.20333333,12.04666667,17.73,22.20333333,10.53,11.85333333,10.33,18.05
1993,10,7.103225806,8.967741935,5.364516129,7.903225806,9.135483871,11.27096774,6.735483871,7.54516129,9.487096774,5.55483871,9.216129032,11.25806452,5.741935484,5.316129032,11.27741935,6.125806452,9.351612903,5.280645161,6.058064516,8.861290323,9.712903226,9.012903226,8.232258065,8.967741935,7.725806452
1993,11,1.55,1.29,0.053333333,0.653333333,1.773333333,2.363333333,1.346666667,2.793333333,0.26,0,0.186666667,2.023333333,0.236666667,0,1.543333333,0.03,0,0.003333333,1.2,0,0.05,1.726666667,0.31,1.29,0.426666667
1993,12,0,0.1,0.048387097,0.003225806,0.025806452,0.14516129,0,0.038709677,0,0,0.003225806,0,0.306451613,0.029032258,0,0.1,0,0.038709677,0.103225806,0,0.041935484,0.090322581,0.048387097,0.1,0
1994,1,0,0,0,0,0,0,0,0,0,0,0,0,1.016129032,0,0,0,0,0,0.258064516,0,0.203225806,0,0.158064516,0,0
1994,2,0,0.189285714,0.203571429,0.607142857,0,0,0,0.007142857,2.964285714,0,0.085714286,0,0,0,1.735714286,0,0,0.128571429,0.032142857,0,0.314285714,0.132142857,0.825,0.189285714,0.271428571
1994,3,4.080645161,3.019354839,1.493548387,2.490322581,4.448387097,2.9,0,4.093548387,2.980645161,1.922580645,1.903225806,3.406451613,2.767741935,3.767741935,1.325806452,6.906451613,2.122580645,4.190322581,2.129032258,1.916129032,1.564516129,3.387096774,2.448387097,3.116129032,2.525806452
1994,4,1.38,1.396666667,2.306666667,0.59,0.516666667,0.436666667,0,0.95,1.71,1.85,0.956666667,0.9,0.77,0.966666667,3.193333333,3.696666667,0,1.313333333,0.63,2.576666667,1.923333333,1.1,1.106666667,1.396666667,0.693333333
1994,5,11.93225806,13.22258065,6.667741935,4.396774194,9.803225806,11.56129032,9.493548387,13.9483871,4.54516129,7.761290323,10.6,12.96129032,9.222580645,3.422580645,3.235483871,3.219354839,8.861290323,3.806451613,9.690322581,9.861290323,7.683870968,12.54193548,8.380645161,13.22258065,7.683870968
1994,6,10.07,10.84333333,15.15666667,8.44,8.53,9.93,16.21,9.57,8.766666667,12.62333333,13.75,10.07,8.986666667,7.946666667,9.306666667,8.253333333,6.533333333,9.946666667,9.71,16.91333333,9.446666667,10.53333333,11.21333333,10.84333333,15.56666667
1994,7,2.777419355,1.712903226,2.225806452,0.693548387,1.867741935,1.948387097,5.948387097,3.596774194,1.764516129,2.061290323,1.670967742,3.258064516,4.038709677,0.125806452,0.861290323,1.532258065,7.316129032,0.751612903,3.419354839,4.303225806,2.361290323,2.125806452,2.277419355,1.712903226,4.367741935
1994,8,5.838709677,4.658064516,4.222580645,1.758064516,2.125806452,4.04516129,10.16451613,4.393548387,4.867741935,5.922580645,3.693548387,3.74516129,6.974193548,1.54516129,0.912903226,2.748387097,6.487096774,3.3,5.732258065,8.377419355,5.009677419,4.570967742,4.816129032,4.658064516,7.65483871
1994,9,3.583333333,8.106666667,8.64,5.386666667,7.41,9.01,17.54666667,4.003333333,3.626666667,5.94,5.673333333,5.443333333,8.993333333,9.06,8.99,5.273333333,3.373333333,8.52,8.296666667,12.76666667,5.98,7.713333333,5.923333333,8.106666667,13.61333333
1994,10,1.590322581,1.251612903,6.232258065,3.787096774,3.84516129,2.277419355,2.767741935,1.280645161,1.996774194,1.493548387,1.993548387,3.519354839,2.967741935,5.361290323,3.996774194,5.187096774,5.825806452,4.661290323,1.851612903,1.277419355,1.222580645,1.65483871,2.067741935,1.251612903,2.05483871
1994,11,0.563333333,0.08,0.79,0.033333333,0.51,0.146666667,1.13,0.506666667,1.606666667,0.176666667,0.863333333,0,0.353333333,0.67,2.366666667,0.753333333,0,0.386666667,0.466666667,0.026666667,0.166666667,0.22,0.9,0.08,0.406666667
1994,12,0.638709677,0.225806452,1.058064516,1.790322581,1.116129032,0.403225806,0,0.035483871,0.874193548,0,0.683870968,0.206451613,0.470967742,1.477419355,1.770967742,0.590322581,0,0.535483871,0.164516129,0.122580645,0.170967742,0.383870968,0.65483871,0.225806452,0.393548387
1995,1,3.5,1.180645161,1.235483871,1.083870968,0.583870968,0.95483871,0.722580645,0.7,1.596774194,0.012903226,0.677419355,0,0,0.687096774,2.029032258,0.64516129,0,0.864516129,0.503225806,0,0.483870968,1.261290323,0.958064516,1.180645161,0.493548387
1995,2,0.064285714,0.032142857,0.25,0.014285714,0.235714286,0.035714286,0.053571429,0.432142857,0.996428571,0.007142857,1.289285714,0,0,0.071428571,0.717857143,0.632142857,0,0.15,0.114285714,0,0.010714286,0.125,0.839285714,0.032142857,0.425
1995,3,2.361290323,1.809677419,1.203225806,0.977419355,0.925806452,2.419354839,2.790322581,1.016129032,1.712903226,1.496774194,1.864516129,1.651612903,1.758064516,2.716129032,1.303225806,2.503225806,0,1.929032258,1.570967742,3.190322581,1.641935484,1.793548387,1.732258065,1.809677419,1.109677419
1995,4,1.303333333,1.996666667,1.87,2.933333333,1.03,0.696666667,2.403333333,2.15,6.07,4.663333333,1.84,1.576666667,2.01,2.036666667,3.143333333,5.24,1.133333333,2.63,1.896666667,3.393333333,2.333333333,2.183333333,3.01,2.773333333,3.576666667
1995,5,6.725806452,8.341935484,5.712903226,5.841935484,6.458064516,6.977419355,11.22258065,6.274193548,5.058064516,3.406451613,4.496774194,5.232258065,5.164516129,9.487096774,4.970967742,3.616129032,3.096774194,8.296774194,6.506451613,8.480645161,4.348387097,7.893548387,5.038709677,8.341935484,8.451612903
1995,6,4.04,7.796666667,1.89,2.463333333,3.176666667,3.87,6.86,6.466666667,3.303333333,4.863333333,3.353333333,4.443333333,3.833333333,4.026666667,3.016666667,3.296666667,0.996666667,3.643333333,5.176666667,8.69,4.23,6.55,3.6,7.796666667,6.703333333
