year,month,nina12,nina34,nina4,nina3,wtio,setio,swio,soi,noi,wp,ep,pna,pdo
2074,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2074,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2074,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2074,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2074,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2074,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2074,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2074,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2074,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2074,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2075,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2075,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2075,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2075,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2075,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2075,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2075,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2075,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2075,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2075,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2075,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2075,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2076,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2076,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2076,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2076,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2076,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2076,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2076,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2076,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2076,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2076,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2076,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2076,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2077,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2077,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2077,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2077,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2077,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2077,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2077,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2077,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2077,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2077,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2077,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2077,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2078,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2078,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2078,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2078,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2078,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2078,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2078,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2078,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2078,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2078,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2078,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2078,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2079,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2079,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2079,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2079,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2079,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2079,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2079,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2079,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2079,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2079,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2079,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2079,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2080,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2080,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2080,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2080,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2080,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2080,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2080,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2080,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2080,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2080,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2080,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2080,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2081,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2081,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2081,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2081,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2081,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2081,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2081,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2081,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2081,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2081,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2081,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2081,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2082,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2082,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2082,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2082,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2082,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2082,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2082,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2082,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2082,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2082,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2082,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2082,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2083,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2083,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2083,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2083,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2083,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2083,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2083,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2083,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2083,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2083,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2083,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2083,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2084,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2084,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2084,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2084,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2084,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2084,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2084,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2084,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2084,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2084,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2084,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2084,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2085,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2085,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2085,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2085,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2085,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2085,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2085,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2085,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2085,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2085,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2085,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2085,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2086,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2086,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2086,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2086,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2086,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2086,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2086,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2086,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2086,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2086,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2086,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2086,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2087,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2087,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2087,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2087,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2087,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2087,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2087,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2087,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2087,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2087,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2087,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2087,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2088,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2088,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2088,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2088,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2088,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2088,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2088,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2088,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2088,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2088,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2088,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2088,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2089,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2089,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2089,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2089,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2089,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2089,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2089,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2089,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2089,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2089,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2089,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2089,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2090,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2090,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2090,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2090,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2090,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2090,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2090,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2090,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2090,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2090,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2090,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2090,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2091,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2091,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2091,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2091,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2091,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2091,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2091,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2091,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2091,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2091,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2091,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2091,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2092,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2092,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2092,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2092,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2092,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2092,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2092,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2092,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2092,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2092,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2092,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2092,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2093,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2093,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2093,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2093,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2093,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2093,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2093,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2093,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2093,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2093,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2093,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2093,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2094,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2094,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2094,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2094,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2094,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2094,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2094,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2094,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2094,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2094,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2094,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2094,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2095,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2095,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2095,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2095,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2095,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2095,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2095,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2095,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2095,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2095,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2095,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2095,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2096,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2096,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2096,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2096,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2096,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2096,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2096,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2096,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2096,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2096,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2096,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2096,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2097,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2097,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2097,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2097,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2097,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2097,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2097,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2097,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2097,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2097,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2097,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2097,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2098,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2098,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2098,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2098,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2098,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2098,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2098,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2098,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2098,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2098,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2098,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2098,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2099,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2099,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2099,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2099,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2099,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2099,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2099,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2099,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2099,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2099,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2099,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2099,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
2100,Jan,-,-,-,-,-,-,-,-,-,-,-,-,-
2100,Feb,-,-,-,-,-,-,-,-,-,-,-,-,-
2100,Mar,-,-,-,-,-,-,-,-,-,-,-,-,-
2100,Apr,-,-,-,-,-,-,-,-,-,-,-,-,-
2100,May,-,-,-,-,-,-,-,-,-,-,-,-,-
2100,Jun,-,-,-,-,-,-,-,-,-,-,-,-,-
2100,Jul,-,-,-,-,-,-,-,-,-,-,-,-,-
2100,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2100,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2100,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2100,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2100,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
